frame_id,timestamp,predicted_driver_state
480,24.0,distracted
481,24.05,distracted
482,24.1,alert
483,24.15,distracted
484,24.2,distracted
485,24.25,distracted
486,24.3,distracted
487,24.35,distracted
488,24.4,distracted
489,24.45,distracted
490,24.5,distracted
491,24.55,distracted
492,24.6,distracted
493,24.65,distracted
494,24.7,distracted
495,24.75,distracted
496,24.8,distracted
497,24.85,distracted
498,24.9,distracted
499,24.95,distracted
500,25.0,distracted
501,25.05,distracted
502,25.1,distracted
503,25.15,distracted
504,25.2,distracted
505,25.25,distracted
506,25.3,distracted
507,25.35,distracted
508,25.4,distracted
509,25.45,distracted
510,25.5,distracted
511,25.55,distracted
512,25.6,distracted
513,25.65,distracted
514,25.7,distracted
515,25.75,distracted
516,25.8,distracted
517,25.85,distracted
518,25.9,distracted
519,25.95,distracted
520,26.0,distracted
521,26.05,distracted
522,26.1,distracted
523,26.15,distracted
524,26.2,distracted
525,26.25,distracted
526,26.3,distracted
527,26.35,distracted
528,26.4,distracted
529,26.45,distracted
530,26.5,distracted
531,26.55,distracted
532,26.6,distracted
533,26.65,distracted
534,26.7,distracted
535,26.75,distracted
536,26.8,distracted
537,26.85,distracted
538,26.9,distracted
539,26.95,distracted
540,27.0,distracted
541,27.05,distracted
542,27.1,distracted
543,27.15,distracted
544,27.2,distracted
545,27.25,distracted
546,27.3,distracted
547,27.35,distracted
548,27.4,distracted
549,27.45,distracted
550,27.5,distracted
551,27.55,distracted
552,27.6,distracted
553,27.65,distracted
554,27.7,distracted
555,27.75,distracted
556,27.8,distracted
557,27.85,distracted
558,27.9,distracted
559,27.95,distracted
560,28.0,distracted
561,28.05,distracted
562,28.1,distracted
563,28.15,distracted
564,28.2,distracted
565,28.25,distracted
566,28.3,distracted
567,28.35,distracted
568,28.4,distracted
569,28.45,distracted
570,28.5,distracted
571,28.55,distracted
572,28.6,distracted
573,28.65,distracted
574,28.7,distracted
575,28.75,distracted
576,28.8,distracted
577,28.85,distracted
578,28.9,distracted
579,28.95,distracted
580,29.0,distracted
581,29.05,distracted
582,29.1,distracted
583,29.15,distracted
584,29.2,distracted
585,29.25,distracted
586,29.3,distracted
587,29.35,distracted
588,29.4,distracted
589,29.45,distracted
590,29.5,distracted
591,29.55,distracted
592,29.6,distracted
593,29.65,distracted
594,29.7,distracted
595,29.75,distracted
596,29.8,distracted
597,29.85,distracted
598,29.9,distracted
599,29.95,distracted
