frame_id,timestamp,predicted_driver_state
285,14.25,microsleep
286,14.3,microsleep
287,14.35,microsleep
288,14.4,microsleep
289,14.45,microsleep
290,14.5,microsleep
291,14.55,microsleep
292,14.6,microsleep
293,14.65,microsleep
294,14.7,microsleep
295,14.75,microsleep
296,14.8,microsleep
297,14.85,microsleep
298,14.9,microsleep
299,14.95,microsleep
300,15.0,microsleep
301,15.05,microsleep
302,15.1,microsleep
303,15.15,microsleep
304,15.2,microsleep
305,15.25,microsleep
306,15.3,microsleep
307,15.35,microsleep
308,15.4,microsleep
309,15.45,microsleep
310,15.5,microsleep
311,15.55,microsleep
312,15.6,microsleep
313,15.65,microsleep
314,15.7,microsleep
315,15.75,microsleep
316,15.8,microsleep
317,15.85,microsleep
318,15.9,microsleep
319,15.95,microsleep
320,16.0,microsleep
321,16.05,microsleep
322,16.1,microsleep
323,16.15,microsleep
324,16.2,microsleep
325,16.25,microsleep
326,16.3,microsleep
327,16.35,microsleep
328,16.4,microsleep
329,16.45,microsleep
330,16.5,microsleep
331,16.55,microsleep
332,16.6,microsleep
333,16.65,microsleep
334,16.7,microsleep
335,16.75,microsleep
336,16.8,microsleep
337,16.85,microsleep
338,16.9,microsleep
339,16.95,microsleep
340,17.0,microsleep
341,17.05,microsleep
342,17.1,microsleep
343,17.15,microsleep
344,17.2,microsleep
345,17.25,microsleep
346,17.3,microsleep
347,17.35,microsleep
348,17.4,microsleep
349,17.45,microsleep
350,17.5,microsleep
351,17.55,microsleep
352,17.6,microsleep
353,17.65,microsleep
354,17.7,microsleep
355,17.75,microsleep
356,17.8,microsleep
357,17.85,microsleep
358,17.9,microsleep
359,17.95,microsleep
360,18.0,microsleep
361,18.05,microsleep
362,18.1,microsleep
363,18.15,microsleep
364,18.2,microsleep
365,18.25,microsleep
366,18.3,microsleep
367,18.35,microsleep
368,18.4,microsleep
369,18.45,microsleep
370,18.5,microsleep
371,18.55,microsleep
372,18.6,microsleep
373,18.65,microsleep
374,18.7,microsleep
375,18.75,microsleep
376,18.8,microsleep
377,18.85,microsleep
378,18.9,microsleep
379,18.95,microsleep
380,19.0,microsleep
381,19.05,microsleep
382,19.1,microsleep
383,19.15,microsleep
384,19.2,microsleep
385,19.25,microsleep
386,19.3,microsleep
387,19.35,microsleep
388,19.4,microsleep
389,19.45,microsleep
390,19.5,microsleep
391,19.55,microsleep
392,19.6,microsleep
393,19.65,microsleep
394,19.7,microsleep
395,19.75,microsleep
396,19.8,microsleep
397,19.85,microsleep
398,19.9,microsleep
399,19.95,microsleep
400,20.0,microsleep
401,20.05,microsleep
402,20.1,microsleep
403,20.15,microsleep
404,20.2,microsleep
405,20.25,microsleep
406,20.3,microsleep
407,20.35,microsleep
408,20.4,microsleep
409,20.45,microsleep
410,20.5,microsleep
411,20.55,microsleep
412,20.6,microsleep
413,20.65,microsleep
414,20.7,microsleep
415,20.75,microsleep
416,20.8,microsleep
417,20.85,microsleep
418,20.9,microsleep
419,20.95,microsleep
420,21.0,microsleep
421,21.05,microsleep
422,21.1,microsleep
423,21.15,microsleep
424,21.2,microsleep
425,21.25,microsleep
426,21.3,microsleep
427,21.35,microsleep
428,21.4,microsleep
429,21.45,microsleep
430,21.5,microsleep
431,21.55,microsleep
432,21.6,microsleep
433,21.65,microsleep
434,21.7,microsleep
435,21.75,microsleep
436,21.8,microsleep
437,21.85,microsleep
438,21.9,microsleep
439,21.95,microsleep
440,22.0,microsleep
441,22.05,microsleep
442,22.1,microsleep
443,22.15,microsleep
444,22.2,microsleep
445,22.25,microsleep
446,22.3,microsleep
447,22.35,microsleep
448,22.4,microsleep
449,22.45,microsleep
450,22.5,microsleep
451,22.55,microsleep
452,22.6,microsleep
453,22.65,microsleep
454,22.7,microsleep
455,22.75,microsleep
456,22.8,microsleep
457,22.85,microsleep
458,22.9,microsleep
459,22.95,microsleep
460,23.0,microsleep
461,23.05,microsleep
462,23.1,microsleep
463,23.15,microsleep
464,23.2,microsleep
465,23.25,microsleep
466,23.3,microsleep
467,23.35,microsleep
468,23.4,microsleep
469,23.45,microsleep
470,23.5,microsleep
471,23.55,microsleep
472,23.6,microsleep
473,23.65,microsleep
474,23.7,microsleep
475,23.75,microsleep
476,23.8,microsleep
477,23.85,microsleep
478,23.9,microsleep
479,23.95,microsleep
480,24.0,microsleep
481,24.05,microsleep
482,24.1,microsleep
483,24.15,microsleep
484,24.2,microsleep
485,24.25,microsleep
486,24.3,microsleep
487,24.35,microsleep
488,24.4,microsleep
489,24.45,microsleep
490,24.5,microsleep
491,24.55,microsleep
492,24.6,microsleep
493,24.65,microsleep
494,24.7,microsleep
495,24.75,microsleep
496,24.8,microsleep
497,24.85,microsleep
498,24.9,microsleep
499,24.95,microsleep
500,25.0,microsleep
501,25.05,microsleep
502,25.1,microsleep
503,25.15,microsleep
504,25.2,microsleep
505,25.25,microsleep
506,25.3,microsleep
507,25.35,microsleep
508,25.4,microsleep
509,25.45,microsleep
510,25.5,microsleep
511,25.55,microsleep
512,25.6,microsleep
513,25.65,microsleep
514,25.7,microsleep
515,25.75,microsleep
516,25.8,microsleep
517,25.85,microsleep
518,25.9,microsleep
519,25.95,microsleep
520,26.0,microsleep
521,26.05,microsleep
522,26.1,microsleep
523,26.15,microsleep
524,26.2,microsleep
525,26.25,microsleep
526,26.3,microsleep
527,26.35,microsleep
528,26.4,microsleep
529,26.45,microsleep
530,26.5,microsleep
531,26.55,microsleep
532,26.6,microsleep
533,26.65,microsleep
534,26.7,microsleep
535,26.75,microsleep
536,26.8,microsleep
537,26.85,microsleep
538,26.9,microsleep
539,26.95,microsleep
540,27.0,microsleep
541,27.05,microsleep
542,27.1,microsleep
543,27.15,microsleep
544,27.2,microsleep
545,27.25,microsleep
546,27.3,microsleep
547,27.35,microsleep
548,27.4,microsleep
549,27.45,microsleep
550,27.5,microsleep
551,27.55,microsleep
552,27.6,microsleep
553,27.65,microsleep
554,27.7,microsleep
555,27.75,microsleep
556,27.8,microsleep
557,27.85,microsleep
558,27.9,microsleep
559,27.95,microsleep
560,28.0,microsleep
561,28.05,microsleep
562,28.1,microsleep
563,28.15,microsleep
564,28.2,microsleep
565,28.25,microsleep
566,28.3,microsleep
567,28.35,microsleep
568,28.4,microsleep
569,28.45,microsleep
570,28.5,microsleep
571,28.55,microsleep
572,28.6,microsleep
573,28.65,microsleep
574,28.7,microsleep
575,28.75,microsleep
576,28.8,microsleep
577,28.85,microsleep
578,28.9,microsleep
579,28.95,microsleep
580,29.0,microsleep
581,29.05,microsleep
582,29.1,microsleep
583,29.15,microsleep
584,29.2,microsleep
585,29.25,microsleep
586,29.3,microsleep
587,29.35,microsleep
588,29.4,microsleep
589,29.45,microsleep
590,29.5,microsleep
591,29.55,microsleep
592,29.6,microsleep
593,29.65,microsleep
594,29.7,microsleep
595,29.75,microsleep
596,29.8,microsleep
597,29.85,microsleep
598,29.9,microsleep
599,29.95,microsleep
