frame_id,timestamp,predicted_driver_state
541,27.05,yawning
542,27.1,yawning
543,27.15,yawning
544,27.2,yawning
545,27.25,yawning
546,27.3,yawning
547,27.35,yawning
548,27.4,yawning
549,27.45,yawning
550,27.5,yawning
551,27.55,yawning
552,27.6,yawning
553,27.65,yawning
554,27.7,yawning
555,27.75,yawning
556,27.8,yawning
557,27.85,yawning
558,27.9,yawning
559,27.95,yawning
560,28.0,yawning
561,28.05,yawning
562,28.1,yawning
563,28.15,yawning
564,28.2,yawning
565,28.25,yawning
566,28.3,yawning
567,28.35,yawning
568,28.4,yawning
569,28.45,yawning
570,28.5,yawning
571,28.55,yawning
572,28.6,yawning
573,28.65,yawning
574,28.7,yawning
575,28.75,yawning
576,28.8,yawning
577,28.85,yawning
578,28.9,yawning
579,28.95,yawning
580,29.0,yawning
581,29.05,yawning
582,29.1,yawning
583,29.15,yawning
584,29.2,yawning
585,29.25,yawning
586,29.3,yawning
587,29.35,yawning
588,29.4,yawning
589,29.45,yawning
590,29.5,yawning
591,29.55,yawning
592,29.6,yawning
593,29.65,yawning
594,29.7,yawning
595,29.75,yawning
596,29.8,yawning
597,29.85,yawning
598,29.9,yawning
599,29.95,yawning
