frame_id,timestamp,predicted_driver_state
466,23.3,alert
467,23.35,alert
468,23.4,alert
469,23.45,alert
470,23.5,alert
471,23.55,alert
472,23.6,alert
473,23.65,alert
474,23.7,alert
475,23.75,alert
476,23.8,alert
477,23.85,alert
478,23.9,alert
479,23.95,alert
480,24.0,alert
481,24.05,alert
482,24.1,alert
483,24.15,alert
484,24.2,alert
485,24.25,alert
486,24.3,alert
487,24.35,alert
488,24.4,alert
489,24.45,alert
490,24.5,alert
491,24.55,alert
492,24.6,alert
493,24.65,alert
494,24.7,alert
495,24.75,alert
496,24.8,alert
497,24.85,alert
498,24.9,alert
499,24.95,alert
500,25.0,alert
501,25.05,alert
502,25.1,alert
503,25.15,alert
504,25.2,alert
505,25.25,alert
506,25.3,alert
507,25.35,alert
508,25.4,alert
509,25.45,alert
510,25.5,alert
511,25.55,alert
512,25.6,alert
513,25.65,alert
514,25.7,alert
515,25.75,alert
516,25.8,alert
517,25.85,alert
518,25.9,alert
519,25.95,alert
520,26.0,alert
521,26.05,alert
522,26.1,alert
523,26.15,alert
524,26.2,alert
525,26.25,alert
526,26.3,alert
527,26.35,alert
528,26.4,alert
529,26.45,alert
530,26.5,alert
531,26.55,alert
532,26.6,alert
533,26.65,alert
534,26.7,alert
535,26.75,alert
536,26.8,alert
537,26.85,alert
538,26.9,alert
539,26.95,alert
540,27.0,alert
541,27.05,alert
542,27.1,alert
543,27.15,alert
544,27.2,alert
545,27.25,alert
546,27.3,alert
547,27.35,alert
548,27.4,alert
549,27.45,alert
550,27.5,alert
551,27.55,alert
552,27.6,alert
553,27.65,alert
554,27.7,alert
555,27.75,alert
556,27.8,alert
557,27.85,alert
558,27.9,alert
559,27.95,alert
560,28.0,alert
561,28.05,alert
562,28.1,alert
563,28.15,alert
564,28.2,alert
565,28.25,alert
566,28.3,alert
567,28.35,alert
568,28.4,alert
569,28.45,alert
570,28.5,alert
571,28.55,alert
572,28.6,alert
573,28.65,alert
574,28.7,alert
575,28.75,alert
576,28.8,alert
577,28.85,alert
578,28.9,alert
579,28.95,alert
580,29.0,alert
581,29.05,alert
582,29.1,alert
583,29.15,alert
584,29.2,alert
585,29.25,alert
586,29.3,alert
587,29.35,alert
588,29.4,alert
589,29.45,alert
590,29.5,alert
591,29.55,alert
592,29.6,alert
593,29.65,alert
594,29.7,alert
595,29.75,alert
596,29.8,alert
597,29.85,alert
598,29.9,alert
599,29.95,alert
