frame_id,timestamp,predicted_driver_state
308,15.4,drowsy
309,15.45,drowsy
310,15.5,drowsy
311,15.55,drowsy
312,15.6,drowsy
313,15.65,drowsy
314,15.7,drowsy
315,15.75,alert
316,15.8,drowsy
317,15.85,drowsy
318,15.9,alert
319,15.95,alert
320,16.0,alert
321,16.05,alert
322,16.1,alert
323,16.15,alert
324,16.2,alert
325,16.25,alert
326,16.3,alert
327,16.35,alert
328,16.4,alert
329,16.45,alert
330,16.5,alert
331,16.55,alert
332,16.6,alert
333,16.65,alert
334,16.7,alert
335,16.75,alert
336,16.8,alert
337,16.85,alert
338,16.9,alert
339,16.95,alert
340,17.0,alert
341,17.05,alert
342,17.1,alert
343,17.15,alert
344,17.2,alert
345,17.25,alert
346,17.3,alert
347,17.35,alert
348,17.4,drowsy
349,17.45,drowsy
350,17.5,drowsy
351,17.55,drowsy
352,17.6,alert
353,17.65,alert
354,17.7,alert
355,17.75,alert
356,17.8,alert
357,17.85,alert
358,17.9,alert
359,17.95,alert
360,18.0,alert
361,18.05,alert
362,18.1,alert
363,18.15,alert
364,18.2,alert
365,18.25,alert
366,18.3,alert
367,18.35,alert
368,18.4,alert
369,18.45,alert
370,18.5,distracted
371,18.55,distracted
372,18.6,distracted
373,18.65,alert
374,18.7,alert
375,18.75,alert
376,18.8,alert
377,18.85,drowsy
378,18.9,drowsy
379,18.95,drowsy
380,19.0,drowsy
381,19.05,drowsy
382,19.1,drowsy
383,19.15,drowsy
384,19.2,drowsy
385,19.25,drowsy
386,19.3,drowsy
387,19.35,drowsy
388,19.4,drowsy
389,19.45,drowsy
390,19.5,drowsy
391,19.55,drowsy
392,19.6,drowsy
393,19.65,drowsy
394,19.7,drowsy
395,19.75,drowsy
396,19.8,drowsy
397,19.85,drowsy
398,19.9,drowsy
399,19.95,drowsy
400,20.0,drowsy
401,20.05,drowsy
402,20.1,drowsy
403,20.15,drowsy
404,20.2,drowsy
405,20.25,drowsy
406,20.3,drowsy
407,20.35,drowsy
408,20.4,drowsy
409,20.45,drowsy
410,20.5,drowsy
411,20.55,drowsy
412,20.6,drowsy
413,20.65,drowsy
414,20.7,drowsy
415,20.75,drowsy
416,20.8,drowsy
417,20.85,drowsy
418,20.9,drowsy
419,20.95,drowsy
420,21.0,drowsy
421,21.05,drowsy
422,21.1,drowsy
423,21.15,drowsy
424,21.2,drowsy
425,21.25,drowsy
426,21.3,drowsy
427,21.35,drowsy
428,21.4,drowsy
429,21.45,drowsy
430,21.5,drowsy
431,21.55,drowsy
432,21.6,drowsy
433,21.65,drowsy
434,21.7,drowsy
435,21.75,drowsy
436,21.8,drowsy
437,21.85,drowsy
438,21.9,drowsy
439,21.95,drowsy
440,22.0,drowsy
441,22.05,drowsy
442,22.1,drowsy
443,22.15,drowsy
444,22.2,drowsy
445,22.25,drowsy
446,22.3,drowsy
447,22.35,drowsy
448,22.4,drowsy
449,22.45,drowsy
450,22.5,drowsy
451,22.55,drowsy
452,22.6,drowsy
453,22.65,drowsy
454,22.7,drowsy
455,22.75,drowsy
456,22.8,drowsy
457,22.85,drowsy
458,22.9,drowsy
459,22.95,drowsy
460,23.0,drowsy
461,23.05,drowsy
462,23.1,drowsy
463,23.15,drowsy
464,23.2,drowsy
465,23.25,drowsy
466,23.3,drowsy
467,23.35,drowsy
468,23.4,drowsy
469,23.45,drowsy
470,23.5,drowsy
471,23.55,drowsy
472,23.6,drowsy
473,23.65,drowsy
474,23.7,drowsy
475,23.75,drowsy
476,23.8,drowsy
477,23.85,drowsy
478,23.9,drowsy
479,23.95,drowsy
480,24.0,drowsy
481,24.05,drowsy
482,24.1,drowsy
483,24.15,drowsy
484,24.2,drowsy
485,24.25,drowsy
486,24.3,drowsy
487,24.35,drowsy
488,24.4,drowsy
489,24.45,drowsy
490,24.5,drowsy
491,24.55,drowsy
492,24.6,drowsy
493,24.65,drowsy
494,24.7,drowsy
495,24.75,drowsy
496,24.8,drowsy
497,24.85,drowsy
498,24.9,drowsy
499,24.95,drowsy
500,25.0,drowsy
501,25.05,drowsy
502,25.1,drowsy
503,25.15,drowsy
504,25.2,drowsy
505,25.25,drowsy
506,25.3,drowsy
507,25.35,drowsy
508,25.4,drowsy
509,25.45,drowsy
510,25.5,drowsy
511,25.55,drowsy
512,25.6,drowsy
513,25.65,drowsy
514,25.7,drowsy
515,25.75,drowsy
516,25.8,drowsy
517,25.85,drowsy
518,25.9,drowsy
519,25.95,drowsy
520,26.0,drowsy
521,26.05,drowsy
522,26.1,drowsy
523,26.15,drowsy
524,26.2,drowsy
525,26.25,drowsy
526,26.3,drowsy
527,26.35,drowsy
528,26.4,drowsy
529,26.45,drowsy
530,26.5,drowsy
531,26.55,drowsy
532,26.6,drowsy
533,26.65,drowsy
534,26.7,drowsy
535,26.75,drowsy
536,26.8,drowsy
537,26.85,drowsy
538,26.9,drowsy
539,26.95,drowsy
540,27.0,drowsy
541,27.05,drowsy
542,27.1,drowsy
543,27.15,drowsy
544,27.2,drowsy
545,27.25,drowsy
546,27.3,drowsy
547,27.35,drowsy
548,27.4,drowsy
549,27.45,drowsy
550,27.5,drowsy
551,27.55,drowsy
552,27.6,drowsy
553,27.65,drowsy
554,27.7,drowsy
555,27.75,drowsy
556,27.8,drowsy
557,27.85,drowsy
558,27.9,drowsy
559,27.95,drowsy
560,28.0,drowsy
561,28.05,drowsy
562,28.1,drowsy
563,28.15,drowsy
564,28.2,drowsy
565,28.25,drowsy
566,28.3,drowsy
567,28.35,drowsy
568,28.4,drowsy
569,28.45,drowsy
570,28.5,drowsy
571,28.55,drowsy
572,28.6,drowsy
573,28.65,drowsy
574,28.7,drowsy
575,28.75,drowsy
576,28.8,drowsy
577,28.85,drowsy
578,28.9,drowsy
579,28.95,drowsy
580,29.0,drowsy
581,29.05,drowsy
582,29.1,drowsy
583,29.15,drowsy
584,29.2,alert
585,29.25,drowsy
586,29.3,alert
587,29.35,alert
588,29.4,alert
589,29.45,alert
590,29.5,alert
591,29.55,alert
592,29.6,alert
593,29.65,alert
594,29.7,alert
595,29.75,alert
596,29.8,alert
597,29.85,alert
598,29.9,alert
599,29.95,alert
