frame_id,timestamp,state_id,state,predicted_driver_state,confidence,p_alert,p_drowsy,p_microsleep,p_yawning,p_distraction,closed_probability,ocular_reliability,closure_duration_seconds,perclos_10s,perclos_30s,perclos_60s,slow_perclos_10s,slow_perclos_30s,slow_perclos_60s,perclos_10s_reliable,perclos_30s_reliable,perclos_60s_reliable,nod_probability,microsleep_active,drowsy_episode_active,latency_ms
10,0.5,0,alert,alert,0.931269,0.931269,0.000293,0.0,0.002226,0.066213,0.03897,0.954664,0.0,0.242478,0.242478,0.242478,0.0,0.0,0.0,False,False,False,0.0,False,False,45.441
11,0.55,0,alert,alert,0.936357,0.936357,0.000257,0.0,0.00166,0.061726,0.037577,0.953928,0.0,0.223647,0.223647,0.223647,0.0,0.0,0.0,False,False,False,0.0,False,False,36.97
12,0.6,0,alert,alert,0.939038,0.939038,0.000236,0.0,0.001398,0.059328,0.036847,0.953677,0.0,0.207928,0.207928,0.207928,0.0,0.0,0.0,False,False,False,0.0,False,False,36.792
13,0.65,0,alert,alert,0.949255,0.949255,0.000213,0.0,0.001183,0.049349,0.036669,0.953206,0.0,0.194641,0.194641,0.194641,0.0,0.0,0.0,False,False,False,0.0,False,False,36.728
14,0.7,0,alert,alert,0.958089,0.958089,0.000191,0.0,0.001105,0.040615,0.040316,0.952217,0.0,0.183541,0.183541,0.183541,0.0,0.0,0.0,False,False,False,0.0,False,False,37.318
15,0.75,0,alert,alert,0.963763,0.963763,0.000177,0.0,0.001079,0.034981,0.039443,0.952121,0.0,0.173873,0.173873,0.173873,0.0,0.0,0.0,False,False,False,0.0,False,False,45.5
16,0.8,0,alert,alert,0.961176,0.961176,0.00018,0.0,0.001064,0.03758,0.039066,0.952129,0.0,0.165397,0.165397,0.165397,0.0,0.0,0.0,False,False,False,0.0,False,False,36.723
17,0.85,0,alert,alert,0.958374,0.958374,0.00018,0.0,0.001119,0.040327,0.040854,0.951365,0.0,0.158035,0.158035,0.158035,0.0,0.0,0.0,False,False,False,0.0,False,False,36.957
18,0.9,0,alert,alert,0.934738,0.934738,0.00021,0.0,0.001226,0.063826,0.365993,0.903292,0.0,0.169086,0.169086,0.169086,0.0,0.0,0.0,False,False,False,0.0,False,False,37.073
19,0.95,0,alert,alert,0.868541,0.868541,0.000309,0.0,0.00133,0.12982,0.501746,0.841316,0.0,0.184775,0.184775,0.184775,0.0,0.0,0.0,False,False,False,0.0,False,False,37.73
20,1.0,0,alert,alert,0.872143,0.872143,0.000374,0.0,0.001258,0.126225,0.509816,0.84544,0.0,0.199483,0.199483,0.199483,0.0,0.0,0.0,False,False,False,0.0,False,False,45.909
21,1.05,0,alert,alert,0.880893,0.880893,0.000371,0.0,0.001174,0.117562,0.442972,0.900401,0.0,0.210677,0.210677,0.210677,0.0,0.0,0.0,False,False,False,0.0,False,False,37.658
22,1.1,0,alert,alert,0.924118,0.924118,0.000294,0.0,0.000984,0.074604,0.300603,0.925907,0.0,0.214737,0.214737,0.214737,0.0,0.0,0.0,False,False,False,0.0,False,False,37.56
23,1.15,0,alert,alert,0.948401,0.948401,0.000242,0.0,0.000906,0.050451,0.143451,0.941873,0.0,0.211607,0.211607,0.211607,0.0,0.0,0.0,False,False,False,0.0,False,False,36.963
24,1.2,0,alert,alert,0.945203,0.945203,0.000241,0.0,0.000928,0.053628,0.059467,0.952239,0.0,0.205141,0.205141,0.205141,0.0,0.0,0.0,False,False,False,0.0,False,False,36.862
25,1.25,0,alert,alert,0.947608,0.947608,0.000233,0.0,0.000883,0.051276,0.041864,0.955327,0.0,0.198463,0.198463,0.198463,0.0,0.0,0.0,False,False,False,0.0,False,False,45.561
26,1.3,0,alert,alert,0.956148,0.956148,0.00022,0.0,0.000909,0.042722,0.038311,0.955167,0.0,0.192172,0.192172,0.192172,0.0,0.0,0.0,False,False,False,0.0,False,False,36.934
27,1.35,0,alert,alert,0.959026,0.959026,0.000226,0.0,0.000935,0.039813,0.037445,0.954652,0.0,0.186327,0.186327,0.186327,0.0,0.0,0.0,False,False,False,0.0,False,False,36.665
28,1.4,0,alert,alert,0.961594,0.961594,0.000236,0.0,0.000928,0.037242,0.038413,0.953197,0.0,0.18095,0.18095,0.18095,0.0,0.0,0.0,False,False,False,0.0,False,False,36.945
29,1.45,0,alert,alert,0.965478,0.965478,0.000252,0.0,0.000957,0.033313,0.042104,0.951336,0.0,0.176089,0.176089,0.176089,0.0,0.0,0.0,False,False,False,0.0,False,False,36.97
30,1.5,0,alert,alert,0.958628,0.958628,0.000309,0.0,0.001073,0.039991,0.063574,0.947233,0.0,0.172299,0.172299,0.172299,0.0,0.0,0.0,False,False,False,0.0,False,False,46.066
31,1.55,0,alert,alert,0.919144,0.919144,0.000518,0.0,0.001298,0.07904,0.403336,0.878558,0.0,0.179299,0.179299,0.179299,0.0,0.0,0.0,False,False,False,0.0,False,False,36.84
32,1.6,0,alert,alert,0.93288,0.93288,0.00052,0.0,0.001257,0.065342,0.243955,0.927357,0.0,0.181302,0.181302,0.181302,0.0,0.0,0.0,False,False,False,0.0,False,False,36.912
33,1.65,0,alert,alert,0.952201,0.952201,0.000426,0.0,0.00125,0.046122,0.10644,0.94714,0.0,0.179006,0.179006,0.179006,0.0,0.0,0.0,False,False,False,0.0,False,False,36.518
34,1.7,0,alert,alert,0.961394,0.961394,0.000356,0.0,0.001243,0.037007,0.061219,0.952541,0.0,0.17548,0.17548,0.17548,0.0,0.0,0.0,False,False,False,0.0,False,False,36.522
35,1.75,0,alert,alert,0.964603,0.964603,0.000312,0.0,0.001287,0.033798,0.045568,0.953163,0.0,0.171703,0.171703,0.171703,0.0,0.0,0.0,False,False,False,0.0,False,False,45.66
36,1.8,0,alert,alert,0.963872,0.963872,0.000284,0.0,0.00131,0.034534,0.043626,0.952805,0.0,0.168085,0.168085,0.168085,0.0,0.0,0.0,False,False,False,0.0,False,False,36.889
37,1.85,0,alert,alert,0.958736,0.958736,0.000278,0.0,0.001305,0.03968,0.039721,0.952864,0.0,0.164559,0.164559,0.164559,0.0,0.0,0.0,False,False,False,0.0,False,False,36.574
38,1.9,0,alert,alert,0.943997,0.943997,0.000285,0.0,0.001304,0.054414,0.040444,0.952559,0.0,0.161242,0.161242,0.161242,0.0,0.0,0.0,False,False,False,0.0,False,False,36.396
39,1.95,0,alert,alert,0.948414,0.948414,0.000255,0.0,0.001231,0.0501,0.042937,0.951761,0.0,0.158164,0.158164,0.158164,0.0,0.0,0.0,False,False,False,0.0,False,False,36.526
40,2.0,0,alert,alert,0.949982,0.949982,0.000233,0.0,0.00109,0.048695,0.043141,0.95164,0.0,0.155249,0.155249,0.155249,0.0,0.0,0.0,False,False,False,0.0,False,False,45.731
41,2.05,0,alert,alert,0.948216,0.948216,0.000222,0.0,0.000994,0.050568,0.045895,0.95026,0.0,0.152549,0.152549,0.152549,0.0,0.0,0.0,False,False,False,0.0,False,False,36.729
42,2.1,0,alert,alert,0.930255,0.930255,0.000245,0.0,0.00107,0.068431,0.043049,0.950797,0.0,0.14991,0.14991,0.14991,0.0,0.0,0.0,False,False,False,0.0,False,False,36.847
43,2.15,0,alert,alert,0.940898,0.940898,0.000216,0.0,0.000947,0.057939,0.044296,0.951075,0.0,0.147423,0.147423,0.147423,0.0,0.0,0.0,False,False,False,0.0,False,False,36.542
44,2.2,0,alert,alert,0.956206,0.956206,0.000188,0.0,0.000841,0.042765,0.044309,0.950685,0.0,0.145052,0.145052,0.145052,0.0,0.0,0.0,False,False,False,0.0,False,False,36.681
45,2.25,0,alert,alert,0.956707,0.956707,0.000183,0.0,0.000869,0.042241,0.044271,0.950641,0.0,0.142787,0.142787,0.142787,0.0,0.0,0.0,False,False,False,0.0,False,False,45.621
46,2.3,0,alert,alert,0.93829,0.93829,0.000205,0.0,0.000923,0.060583,0.046489,0.950362,0.0,0.140671,0.140671,0.140671,0.0,0.0,0.0,False,False,False,0.0,False,False,36.391
47,2.35,0,alert,alert,0.91619,0.91619,0.00022,0.0,0.000952,0.082638,0.044736,0.950866,0.0,0.138607,0.138607,0.138607,0.0,0.0,0.0,False,False,False,0.0,False,False,36.436
48,2.4,0,alert,alert,0.922669,0.922669,0.000203,0.0,0.000972,0.076156,0.044177,0.950934,0.0,0.136618,0.136618,0.136618,0.0,0.0,0.0,False,False,False,0.0,False,False,36.576
49,2.45,0,alert,alert,0.898696,0.898696,0.000212,0.0,0.001101,0.099991,0.046779,0.950361,0.0,0.134766,0.134766,0.134766,0.0,0.0,0.0,False,False,False,0.0,False,False,36.526
50,2.5,0,alert,alert,0.900811,0.900811,0.000193,0.0,0.001031,0.097964,0.046045,0.950932,0.0,0.132972,0.132972,0.132972,0.0,0.0,0.0,False,False,False,0.0,False,False,45.433
51,2.55,0,alert,alert,0.924857,0.924857,0.000166,0.0,0.000963,0.074015,0.047627,0.950916,0.0,0.131282,0.131282,0.131282,0.0,0.0,0.0,False,False,False,0.0,False,False,36.445
52,2.6,0,alert,alert,0.93698,0.93698,0.000154,0.0,0.000919,0.061947,0.043508,0.951981,0.0,0.129575,0.129575,0.129575,0.0,0.0,0.0,False,False,False,0.0,False,False,36.525
53,2.65,0,alert,alert,0.938621,0.938621,0.000143,0.0,0.000976,0.06026,0.042557,0.952314,0.0,0.127914,0.127914,0.127914,0.0,0.0,0.0,False,False,False,0.0,False,False,37.102
54,2.7,0,alert,alert,0.934457,0.934457,0.000141,0.0,0.001128,0.064274,0.04427,0.952026,0.0,0.126348,0.126348,0.126348,0.0,0.0,0.0,False,False,False,0.0,False,False,37.069
55,2.75,0,alert,alert,0.941418,0.941418,0.000135,0.0,0.001376,0.05707,0.043216,0.951765,0.0,0.124821,0.124821,0.124821,0.0,0.0,0.0,False,False,False,0.0,False,False,46.004
56,2.8,0,alert,alert,0.931688,0.931688,0.000141,0.0,0.001668,0.066503,0.040538,0.952201,0.0,0.1233,0.1233,0.1233,0.0,0.0,0.0,False,False,False,0.0,False,False,37.072
57,2.85,0,alert,alert,0.928347,0.928347,0.000143,0.0,0.001916,0.069594,0.043804,0.951217,0.0,0.121892,0.121892,0.121892,0.0,0.0,0.0,False,False,False,0.0,False,False,36.842
58,2.9,0,alert,alert,0.917676,0.917676,0.000152,0.0,0.002343,0.079829,0.044317,0.95075,0.0,0.120543,0.120543,0.120543,0.0,0.0,0.0,False,False,False,0.0,False,False,36.966
59,2.95,0,alert,alert,0.906137,0.906137,0.000163,0.0,0.002671,0.09103,0.042908,0.951871,0.0,0.119214,0.119214,0.119214,0.0,0.0,0.0,False,False,False,0.0,False,False,36.691
60,3.0,0,alert,alert,0.898746,0.898746,0.000169,0.0,0.003448,0.097637,0.042943,0.952025,0.0,0.11793,0.11793,0.11793,0.0,0.0,0.0,False,False,False,0.0,False,False,45.488
61,3.05,0,alert,alert,0.900074,0.900074,0.000167,0.0,0.004038,0.095722,0.041643,0.952284,0.0,0.116667,0.116667,0.116667,0.0,0.0,0.0,False,False,False,0.0,False,False,36.599
62,3.1,0,alert,alert,0.911427,0.911427,0.000158,0.0,0.004256,0.084159,0.040114,0.953163,0.0,0.115419,0.115419,0.115419,0.0,0.0,0.0,False,False,False,0.053542,False,False,36.794
63,3.15,0,alert,alert,0.914928,0.914928,0.000157,0.0,0.004723,0.080192,0.040187,0.952951,0.0,0.114213,0.114213,0.114213,0.0,0.0,0.0,False,False,False,0.070443,False,False,36.892
64,3.2,0,alert,alert,0.90483,0.90483,0.000166,0.0,0.005566,0.089438,0.045024,0.95209,0.0,0.113122,0.113122,0.113122,0.0,0.0,0.0,False,False,False,0.116714,False,False,36.778
65,3.25,0,alert,alert,0.913024,0.913024,0.000167,0.0,0.006111,0.080697,0.059577,0.949894,0.0,0.112293,0.112293,0.112293,0.0,0.0,0.0,False,False,False,0.0,False,False,45.486
66,3.3,0,alert,alert,0.923295,0.923295,0.000172,0.0,0.007075,0.069458,0.104064,0.942396,0.0,0.112168,0.112168,0.112168,0.0,0.0,0.0,False,False,False,0.0,False,False,36.629
67,3.35,0,alert,alert,0.910895,0.910895,0.00019,0.0,0.009272,0.079643,0.14783,0.938913,0.0,0.112698,0.112698,0.112698,0.0,0.0,0.0,False,False,False,0.0,False,False,36.492
68,3.4,0,alert,alert,0.893019,0.893019,0.000197,0.0,0.009995,0.096789,0.154808,0.938881,0.0,0.113314,0.113314,0.113314,0.0,0.0,0.0,False,False,False,0.0,False,False,36.976
69,3.45,0,alert,alert,0.876033,0.876033,0.000219,0.0,0.012411,0.111337,0.186334,0.936326,0.0,0.114365,0.114365,0.114365,0.0,0.0,0.0,False,False,False,0.0,False,False,37.091
70,3.5,0,alert,alert,0.837956,0.837956,0.00024,0.0,0.014138,0.147666,0.34583,0.919445,0.0,0.117589,0.117589,0.117589,0.0,0.0,0.0,False,False,False,0.0,False,False,46.291
71,3.55,0,alert,alert,0.763632,0.763632,0.00026,0.0,0.012713,0.223395,0.478473,0.870302,0.0,0.122286,0.122286,0.122286,0.0,0.0,0.0,False,False,False,0.0,False,False,36.968
72,3.6,0,alert,alert,0.59493,0.59493,0.00029,0.0,0.009446,0.395335,0.526223,0.812471,0.0,0.127134,0.127134,0.127134,0.0,0.0,0.0,False,False,False,0.0,False,False,36.814
73,3.65,0,alert,alert,0.680651,0.680651,0.000285,0.0,0.00726,0.311804,0.485772,0.879388,0.0,0.131734,0.131734,0.131734,0.0,0.0,0.0,False,False,False,0.0,False,False,37.687
74,3.7,0,alert,alert,0.801008,0.801008,0.00025,0.0,0.00677,0.191973,0.394841,0.909775,0.0,0.13518,0.13518,0.13518,0.0,0.0,0.0,False,False,False,0.0,False,False,37.085
75,3.75,0,alert,alert,0.874987,0.874987,0.000213,0.0,0.006935,0.117864,0.219821,0.930348,0.0,0.136298,0.136298,0.136298,0.0,0.0,0.0,False,False,False,0.0,False,False,46.361
76,3.8,0,alert,alert,0.889436,0.889436,0.000213,0.0,0.009149,0.101202,0.099544,0.943891,0.0,0.135812,0.135812,0.135812,0.0,0.0,0.0,False,False,False,0.0,False,False,36.701
77,3.85,0,alert,alert,0.903486,0.903486,0.000188,0.0,0.007041,0.089285,0.046643,0.952512,0.0,0.134637,0.134637,0.134637,0.0,0.0,0.0,False,False,False,0.0,False,False,36.487
78,3.9,0,alert,alert,0.917006,0.917006,0.000172,0.0,0.005571,0.077251,0.039966,0.95382,0.0,0.133404,0.133404,0.133404,0.0,0.0,0.0,False,False,False,0.0,False,False,36.546
79,3.95,0,alert,alert,0.91658,0.91658,0.00016,0.0,0.003481,0.079779,0.037787,0.954328,0.0,0.132175,0.132175,0.132175,0.0,0.0,0.0,False,False,False,0.0,False,False,36.316
80,4.0,0,alert,alert,0.923558,0.923558,0.000155,0.0,0.002084,0.074203,0.037242,0.953711,0.0,0.13097,0.13097,0.13097,0.0,0.0,0.0,False,False,False,0.0,False,False,45.44
81,4.05,0,alert,alert,0.929058,0.929058,0.000155,0.0,0.001572,0.069215,0.03921,0.953099,0.0,0.129821,0.129821,0.129821,0.0,0.0,0.0,False,False,False,0.0,False,False,37.246
82,4.1,0,alert,alert,0.924057,0.924057,0.000167,0.0,0.001421,0.074356,0.044781,0.951896,0.0,0.128771,0.128771,0.128771,0.0,0.0,0.0,False,False,False,0.0,False,False,36.717
83,4.15,0,alert,alert,0.910272,0.910272,0.000175,0.0,0.00171,0.087843,0.05355,0.949909,0.0,0.127855,0.127855,0.127855,0.0,0.0,0.0,False,False,False,0.0,False,False,36.535
84,4.2,0,alert,alert,0.899838,0.899838,0.000178,0.0,0.002088,0.097895,0.083382,0.944108,0.0,0.127323,0.127323,0.127323,0.0,0.0,0.0,False,False,False,0.0,False,False,36.757
85,4.25,0,alert,alert,0.909979,0.909979,0.000173,0.0,0.002725,0.087123,0.082443,0.946474,0.0,0.126792,0.126792,0.126792,0.0,0.0,0.0,False,False,False,0.0,False,False,45.381
86,4.3,0,alert,alert,0.921117,0.921117,0.000177,0.0,0.004185,0.074521,0.066915,0.949297,0.0,0.126089,0.126089,0.126089,0.0,0.0,0.0,False,False,False,0.0,False,False,36.832
87,4.35,0,alert,alert,0.926735,0.926735,0.000178,0.0,0.005851,0.067235,0.054262,0.950021,0.0,0.125255,0.125255,0.125255,0.0,0.0,0.0,False,False,False,0.0,False,False,36.871
88,4.4,0,alert,alert,0.917823,0.917823,0.000187,0.0,0.00739,0.0746,0.045366,0.951829,0.0,0.124336,0.124336,0.124336,0.0,0.0,0.0,False,False,False,0.0,False,False,36.744
89,4.45,0,alert,alert,0.908865,0.908865,0.000191,0.0,0.008216,0.082728,0.045091,0.951483,0.0,0.123435,0.123435,0.123435,0.0,0.0,0.0,False,False,False,0.0,False,False,36.554
90,4.5,0,alert,alert,0.910622,0.910622,0.000189,0.0,0.008354,0.080835,0.043649,0.951495,0.0,0.122538,0.122538,0.122538,0.0,0.0,0.0,False,False,False,0.0,False,False,45.494
91,4.55,0,alert,alert,0.90911,0.90911,0.000184,0.0,0.007211,0.083495,0.041851,0.951651,0.0,0.121642,0.121642,0.121642,0.0,0.0,0.0,False,False,False,0.0,False,False,36.628
92,4.6,0,alert,alert,0.912178,0.912178,0.000179,0.0,0.006621,0.081022,0.041706,0.951873,0.0,0.120763,0.120763,0.120763,0.0,0.0,0.0,False,False,False,0.0,False,False,37.37
93,4.65,0,alert,alert,0.90462,0.90462,0.000186,0.0,0.007241,0.087953,0.04057,0.95216,0.0,0.11989,0.11989,0.11989,0.0,0.0,0.0,False,False,False,0.0,False,False,36.845
94,4.7,0,alert,alert,0.914743,0.914743,0.000179,0.0,0.007073,0.078005,0.040654,0.951825,0.0,0.119038,0.119038,0.119038,0.0,0.0,0.0,False,False,False,0.0,False,False,36.666
95,4.75,0,alert,alert,0.919402,0.919402,0.000177,0.0,0.006901,0.073521,0.039716,0.951948,0.0,0.118193,0.118193,0.118193,0.0,0.0,0.0,False,False,False,0.178062,False,False,45.692
96,4.8,0,alert,alert,0.921992,0.921992,0.000176,0.0,0.006399,0.071433,0.041406,0.951983,0.0,0.117384,0.117384,0.117384,0.0,0.0,0.0,False,False,False,0.178062,False,False,37.439
97,4.85,0,alert,alert,0.924819,0.924819,0.000172,0.0,0.005742,0.069267,0.041263,0.951848,0.0,0.116591,0.116591,0.116591,0.0,0.0,0.0,False,False,False,0.059101,False,False,37.369
98,4.9,0,alert,alert,0.930138,0.930138,0.00018,0.0,0.006772,0.06291,0.046678,0.951105,0.0,0.11587,0.11587,0.11587,0.0,0.0,0.0,False,False,False,0.016357,False,False,36.944
99,4.95,0,alert,alert,0.897778,0.897778,0.000207,0.0,0.00945,0.092564,0.414348,0.890784,0.0,0.118724,0.118724,0.118724,0.0,0.0,0.0,False,False,False,0.0,False,False,37.173
100,5.0,0,alert,alert,0.732453,0.732453,0.000282,0.0,0.011482,0.255783,0.514779,0.826333,0.0,0.122206,0.122206,0.122206,0.0,0.0,0.0,False,False,False,0.0,False,False,46.028
101,5.05,4,distraction,distracted,0.513075,0.478807,0.000339,0.0,0.007779,0.513075,0.565336,0.815094,0.0,0.126016,0.126016,0.126016,0.0,0.0,0.0,False,False,False,0.0,False,False,36.921
102,5.1,4,distraction,distracted,0.604239,0.390176,0.000388,0.0,0.005197,0.604239,0.641311,0.818127,0.0,0.130424,0.130424,0.130424,0.0,0.0,0.0,False,False,False,0.0,False,False,36.676
103,5.15,4,distraction,distracted,0.721711,0.273757,0.000434,0.0,0.004098,0.721711,0.706879,0.813454,0.0,0.135286,0.135286,0.135286,0.0,0.0,0.0,False,False,False,0.0,False,False,36.938
104,5.2,4,distraction,distracted,0.524592,0.468704,0.000454,0.0,0.00625,0.524592,0.537513,0.881989,0.0,0.138932,0.138932,0.138932,0.0,0.0,0.0,False,False,False,0.0,False,False,36.745
105,5.25,0,alert,alert,0.694634,0.694634,0.000379,0.0,0.009603,0.295384,0.400568,0.91933,0.0,0.14138,0.14138,0.14138,0.0,0.0,0.0,False,False,False,0.0,False,False,45.938
106,5.3,0,alert,alert,0.817363,0.817363,0.000278,0.0,0.009447,0.172913,0.214784,0.939945,0.0,0.142076,0.142076,0.142076,0.0,0.0,0.0,False,False,False,0.0,False,False,36.735
107,5.35,0,alert,alert,0.8681,0.8681,0.000221,0.0,0.00748,0.124199,0.080672,0.952318,0.0,0.141492,0.141492,0.141492,0.0,0.0,0.0,False,False,False,0.0,False,False,37.203
108,5.4,0,alert,alert,0.848202,0.848202,0.000224,0.0,0.004961,0.146614,0.120427,0.946725,0.0,0.141294,0.141294,0.141294,0.0,0.0,0.0,False,False,False,0.0,False,False,36.757
109,5.45,0,alert,alert,0.819205,0.819205,0.000238,0.0,0.003073,0.177484,0.335066,0.910699,0.0,0.143025,0.143025,0.143025,0.0,0.0,0.0,False,False,False,0.0,False,False,36.776
110,5.5,0,alert,alert,0.808701,0.808701,0.000247,0.0,0.002441,0.188611,0.398991,0.905662,0.0,0.145278,0.145278,0.145278,0.0,0.0,0.0,False,False,False,0.0,False,False,45.552
111,5.55,0,alert,alert,0.701309,0.701309,0.000329,0.0,0.002049,0.296313,0.457279,0.895423,0.0,0.147969,0.147969,0.147969,0.0,0.0,0.0,False,False,False,0.0,False,False,36.899
112,5.6,0,alert,alert,0.677067,0.677067,0.000364,0.0,0.001596,0.320973,0.416899,0.911748,0.0,0.150311,0.150311,0.150311,0.0,0.0,0.0,False,False,False,0.0,False,False,36.993
113,5.65,0,alert,alert,0.769969,0.769969,0.000343,0.0,0.001284,0.228404,0.310596,0.928429,0.0,0.15172,0.15172,0.15172,0.0,0.0,0.0,False,False,False,0.107452,False,False,36.674
114,5.7,0,alert,alert,0.825139,0.825139,0.00031,0.0,0.001086,0.173465,0.146858,0.945073,0.0,0.151677,0.151677,0.151677,0.0,0.0,0.0,False,False,False,0.107452,False,False,36.61
115,5.75,0,alert,alert,0.890163,0.890163,0.000253,0.0,0.000943,0.108641,0.066269,0.952964,0.0,0.15092,0.15092,0.15092,0.0,0.0,0.0,False,False,False,0.281631,False,False,45.807
116,5.8,0,alert,alert,0.917754,0.917754,0.000229,0.0,0.00088,0.081136,0.042034,0.954997,0.0,0.149961,0.149961,0.149961,0.0,0.0,0.0,False,False,False,0.0,False,False,36.857
117,5.85,0,alert,alert,0.925958,0.925958,0.000223,0.0,0.000864,0.072955,0.038298,0.9548,0.0,0.148987,0.148987,0.148987,0.0,0.0,0.0,False,False,False,0.0,False,False,36.772
118,5.9,0,alert,alert,0.934477,0.934477,0.000216,0.0,0.000869,0.064438,0.038452,0.953925,0.0,0.148032,0.148032,0.148032,0.0,0.0,0.0,False,False,False,0.0,False,False,36.625
119,5.95,0,alert,alert,0.928458,0.928458,0.000221,0.0,0.000856,0.070465,0.040051,0.953049,0.0,0.147108,0.147108,0.147108,0.0,0.0,0.0,False,False,False,0.0,False,False,36.653
120,6.0,0,alert,alert,0.942075,0.942075,0.000197,0.0,0.00082,0.056908,0.044327,0.951898,0.0,0.146236,0.146236,0.146236,0.0,0.0,0.0,False,False,False,0.0,False,False,45.658
121,6.05,0,alert,alert,0.947385,0.947385,0.000187,0.0,0.000799,0.051628,0.052975,0.950122,0.0,0.145454,0.145454,0.145454,0.0,0.0,0.0,False,False,False,0.0,False,False,36.939
122,6.1,0,alert,alert,0.923811,0.923811,0.000225,0.0,0.000823,0.075141,0.064689,0.947517,0.0,0.144784,0.144784,0.144784,0.0,0.0,0.0,False,False,False,0.0,False,False,36.648
123,6.15,0,alert,alert,0.910242,0.910242,0.000243,0.0,0.000861,0.088654,0.407299,0.893474,0.0,0.146822,0.146822,0.146822,0.0,0.0,0.0,False,False,False,0.213584,False,False,36.768
124,6.2,0,alert,alert,0.899117,0.899117,0.000282,0.0,0.000922,0.099679,0.507237,0.835619,0.0,0.14942,0.14942,0.14942,0.0,0.0,0.0,False,False,False,0.261206,False,False,36.845
125,6.25,0,alert,alert,0.866493,0.866493,0.000397,0.0,0.001085,0.132025,0.534964,0.800218,0.0,0.152063,0.152063,0.152063,0.0,0.0,0.0,False,False,False,0.0,False,False,45.686
126,6.3,0,alert,alert,0.819969,0.819969,0.000677,0.0,0.001283,0.178072,0.545968,0.794722,0.0,0.154727,0.154727,0.154727,0.0,0.0,0.0,False,False,False,0.0,False,False,37.039
127,6.35,0,alert,alert,0.772305,0.772305,0.001521,0.0,0.001597,0.224577,0.590765,0.794507,0.0,0.157655,0.157655,0.157655,0.0,0.0,0.0,False,False,False,0.0,False,False,36.996
128,6.4,0,alert,alert,0.701549,0.701549,0.005249,0.0,0.002375,0.290827,0.667986,0.798534,0.0,0.161076,0.161076,0.161076,0.0,0.0,0.0,False,False,False,0.0,False,False,36.927
129,6.45,0,alert,alert,0.53566,0.53566,0.023549,0.0,0.003969,0.436822,0.744279,0.796421,0.0,0.164949,0.164949,0.164949,0.0,0.0,0.0,False,False,False,0.0,False,False,36.604
130,6.5,4,distraction,distracted,0.555893,0.334864,0.102997,0.0,0.006246,0.555893,0.778058,0.782155,0.0,0.168923,0.168923,0.168923,0.0,0.0,0.0,False,False,False,0.0,False,False,45.517
131,6.55,4,distraction,distracted,0.457258,0.169777,0.364966,0.0,0.007999,0.457258,0.805829,0.76951,0.0,0.172958,0.172958,0.172958,0.0,0.0,0.0,False,False,False,0.0,False,False,36.935
132,6.6,1,drowsy,drowsy,0.733775,0.05441,0.733775,0.0,0.006216,0.205599,0.820288,0.75956,0.0,0.176981,0.176981,0.176981,0.0,0.0,0.0,False,False,False,0.0,False,False,36.813
