frame_id,timestamp,state_id,state,predicted_driver_state,confidence,p_alert,p_drowsy,p_microsleep,p_yawning,p_distraction,closed_probability,ocular_reliability,closure_duration_seconds,perclos_10s,perclos_30s,perclos_60s,slow_perclos_10s,slow_perclos_30s,slow_perclos_60s,perclos_10s_reliable,perclos_30s_reliable,perclos_60s_reliable,nod_probability,microsleep_active,drowsy_episode_active,latency_ms
23,1.15,4,distraction,distracted,0.56675,0.431741,0.000834,0.0,0.000675,0.56675,0.084559,0.942554,0.0,0.17369,0.17369,0.17369,0.0,0.0,0.0,False,False,False,0.0,False,False,37.463
24,1.2,0,alert,alert,0.669692,0.669692,0.000682,0.0,0.000769,0.328857,0.056674,0.948003,0.0,0.168862,0.168862,0.168862,0.0,0.0,0.0,False,False,False,0.0,False,False,37.266
25,1.25,0,alert,alert,0.826437,0.826437,0.000487,0.0,0.000753,0.172324,0.080058,0.939065,0.0,0.165375,0.165375,0.165375,0.0,0.0,0.0,False,False,False,0.0,False,False,45.877
26,1.3,0,alert,alert,0.881402,0.881402,0.000383,0.0,0.000751,0.117464,0.054656,0.947766,0.0,0.161154,0.161154,0.161154,0.0,0.0,0.0,False,False,False,0.0,False,False,38.181
27,1.35,0,alert,alert,0.903355,0.903355,0.000349,0.0,0.000816,0.09548,0.04645,0.949931,0.0,0.156933,0.156933,0.156933,0.0,0.0,0.0,False,False,False,0.0,False,False,37.396
28,1.4,0,alert,alert,0.90262,0.90262,0.00033,0.0,0.000837,0.096213,0.043357,0.950077,0.0,0.152901,0.152901,0.152901,0.0,0.0,0.0,False,False,False,0.0,False,False,36.902
29,1.45,0,alert,alert,0.905822,0.905822,0.00031,0.0,0.000842,0.093026,0.041193,0.949809,0.0,0.149072,0.149072,0.149072,0.0,0.0,0.0,False,False,False,0.0,False,False,37.334
30,1.5,0,alert,alert,0.918757,0.918757,0.000283,0.0,0.000811,0.080148,0.04423,0.948377,0.0,0.145603,0.145603,0.145603,0.0,0.0,0.0,False,False,False,0.0,False,False,46.634
31,1.55,0,alert,alert,0.917484,0.917484,0.000293,0.0,0.000853,0.081369,0.04334,0.948811,0.0,0.142326,0.142326,0.142326,0.0,0.0,0.0,False,False,False,0.0,False,False,37.201
32,1.6,0,alert,alert,0.90335,0.90335,0.000324,0.0,0.000905,0.095421,0.041432,0.949036,0.0,0.139193,0.139193,0.139193,0.0,0.0,0.0,False,False,False,0.0,False,False,36.969
33,1.65,0,alert,alert,0.868026,0.868026,0.000369,0.0,0.00098,0.130625,0.043025,0.9493,0.0,0.136296,0.136296,0.136296,0.0,0.0,0.0,False,False,False,0.0,False,False,36.648
34,1.7,0,alert,alert,0.89938,0.89938,0.000324,0.0,0.000989,0.099307,0.044768,0.948125,0.0,0.133622,0.133622,0.133622,0.0,0.0,0.0,False,False,False,0.0,False,False,37.014
35,1.75,0,alert,alert,0.920889,0.920889,0.000297,0.0,0.00094,0.077874,0.04709,0.947328,0.0,0.131168,0.131168,0.131168,0.0,0.0,0.0,False,False,False,0.0,False,False,45.744
36,1.8,0,alert,alert,0.905084,0.905084,0.000388,0.0,0.001021,0.093507,0.430352,0.865248,0.0,0.138722,0.138722,0.138722,0.0,0.0,0.0,False,False,False,0.0,False,False,36.988
37,1.85,0,alert,alert,0.874102,0.874102,0.000593,0.0,0.00111,0.124195,0.508703,0.83526,0.0,0.147525,0.147525,0.147525,0.0,0.0,0.0,False,False,False,0.0,False,False,36.878
38,1.9,0,alert,alert,0.904512,0.904512,0.000571,0.0,0.00103,0.093888,0.457824,0.884017,0.0,0.155147,0.155147,0.155147,0.0,0.0,0.0,False,False,False,0.0,False,False,36.893
39,1.95,0,alert,alert,0.888119,0.888119,0.000644,0.0,0.001086,0.110151,0.342388,0.909895,0.0,0.159765,0.159765,0.159765,0.0,0.0,0.0,False,False,False,0.0,False,False,36.956
40,2.0,0,alert,alert,0.858704,0.858704,0.000718,0.0,0.001117,0.139461,0.206851,0.92382,0.0,0.160915,0.160915,0.160915,0.0,0.0,0.0,False,False,False,0.0,False,False,46.125
41,2.05,0,alert,alert,0.77688,0.77688,0.000888,0.0,0.00117,0.221063,0.099894,0.935837,0.0,0.159441,0.159441,0.159441,0.0,0.0,0.0,False,False,False,0.0,False,False,36.903
42,2.1,0,alert,alert,0.79495,0.79495,0.000754,0.0,0.001097,0.2032,0.055343,0.945296,0.0,0.156963,0.156963,0.156963,0.0,0.0,0.0,False,False,False,0.0,False,False,36.844
43,2.15,0,alert,alert,0.808065,0.808065,0.000671,0.0,0.001026,0.190238,0.043073,0.949268,0.0,0.154303,0.154303,0.154303,0.0,0.0,0.0,False,False,False,0.0,False,False,36.968
44,2.2,0,alert,alert,0.773432,0.773432,0.000647,0.0,0.000985,0.224936,0.042412,0.949694,0.0,0.151749,0.151749,0.151749,0.0,0.0,0.0,False,False,False,0.0,False,False,36.889
45,2.25,0,alert,alert,0.716897,0.716897,0.000624,0.0,0.000937,0.281542,0.043063,0.948762,0.0,0.149326,0.149326,0.149326,0.0,0.0,0.0,False,False,False,0.0,False,False,45.598
46,2.3,0,alert,alert,0.672213,0.672213,0.000574,0.0,0.000892,0.326321,0.042509,0.949085,0.0,0.146995,0.146995,0.146995,0.0,0.0,0.0,False,False,False,0.0,False,False,37.13
47,2.35,0,alert,alert,0.568183,0.568183,0.000533,0.0,0.000801,0.430482,0.044086,0.947508,0.0,0.144801,0.144801,0.144801,0.0,0.0,0.0,False,False,False,0.0,False,False,37.199
48,2.4,0,alert,alert,0.644424,0.644424,0.000444,0.0,0.00076,0.354372,0.043443,0.948103,0.0,0.142684,0.142684,0.142684,0.0,0.0,0.0,False,False,False,1.0,False,False,36.819
49,2.45,0,alert,alert,0.663136,0.663136,0.000428,0.0,0.000741,0.335694,0.044738,0.948035,0.0,0.140681,0.140681,0.140681,0.0,0.0,0.0,False,False,False,1.0,False,False,36.919
50,2.5,0,alert,alert,0.764352,0.764352,0.000397,0.0,0.000727,0.234525,0.042129,0.948259,0.0,0.138705,0.138705,0.138705,0.0,0.0,0.0,False,False,False,1.0,False,False,46.075
51,2.55,0,alert,alert,0.795892,0.795892,0.000373,0.0,0.000719,0.203016,0.043012,0.948237,0.0,0.136824,0.136824,0.136824,0.0,0.0,0.0,False,False,False,1.0,False,False,37.43
52,2.6,0,alert,alert,0.807407,0.807407,0.000363,0.0,0.000738,0.191492,0.04043,0.949896,0.0,0.134962,0.134962,0.134962,0.0,0.0,0.0,False,False,False,1.0,False,False,37.196
53,2.65,0,alert,alert,0.811994,0.811994,0.000358,0.0,0.000745,0.186903,0.039529,0.95018,0.0,0.133154,0.133154,0.133154,0.0,0.0,0.0,False,False,False,1.0,False,False,36.884
54,2.7,0,alert,alert,0.811952,0.811952,0.000359,0.0,0.000745,0.186944,0.039365,0.94961,0.0,0.13141,0.13141,0.13141,0.0,0.0,0.0,False,False,False,1.0,False,False,37.272
55,2.75,0,alert,alert,0.836659,0.836659,0.000347,0.0,0.00072,0.162274,0.041124,0.948667,0.0,0.129765,0.129765,0.129765,0.0,0.0,0.0,False,False,False,1.0,False,False,45.76
56,2.8,0,alert,alert,0.844465,0.844465,0.00035,0.0,0.000716,0.154468,0.044314,0.94755,0.0,0.128236,0.128236,0.128236,0.0,0.0,0.0,False,False,False,1.0,False,False,37.025
57,2.85,0,alert,alert,0.854482,0.854482,0.000354,0.0,0.000727,0.144438,0.04523,0.947416,0.0,0.126778,0.126778,0.126778,0.0,0.0,0.0,False,False,False,1.0,False,False,36.675
58,2.9,0,alert,alert,0.84204,0.84204,0.000383,0.0,0.00075,0.156826,0.043952,0.947563,0.0,0.125348,0.125348,0.125348,0.0,0.0,0.0,False,False,False,0.0,False,False,37.006
59,2.95,0,alert,alert,0.882288,0.882288,0.000352,0.0,0.000735,0.116625,0.045718,0.946455,0.0,0.123998,0.123998,0.123998,0.0,0.0,0.0,False,False,False,0.0,False,False,36.874
60,3.0,0,alert,alert,0.904402,0.904402,0.000333,0.0,0.000741,0.094524,0.044925,0.947508,0.0,0.122679,0.122679,0.122679,0.0,0.0,0.0,False,False,False,0.0,False,False,45.903
61,3.05,0,alert,alert,0.919174,0.919174,0.000326,0.0,0.000747,0.079753,0.047581,0.945365,0.0,0.121449,0.121449,0.121449,0.0,0.0,0.0,False,False,False,0.0,False,False,37.09
62,3.1,0,alert,alert,0.923479,0.923479,0.000333,0.0,0.000782,0.075405,0.051302,0.943596,0.0,0.12032,0.12032,0.12032,0.0,0.0,0.0,False,False,False,0.0,False,False,36.959
63,3.15,0,alert,alert,0.920724,0.920724,0.000347,0.0,0.000819,0.078109,0.335369,0.887663,0.0,0.123526,0.123526,0.123526,0.0,0.0,0.0,False,False,False,0.0,False,False,36.631
64,3.2,0,alert,alert,0.921896,0.921896,0.000412,0.0,0.000852,0.07684,0.48013,0.841531,0.0,0.128495,0.128495,0.128495,0.0,0.0,0.0,False,False,False,0.0,False,False,36.941
65,3.25,0,alert,alert,0.918574,0.918574,0.000572,0.0,0.000933,0.079921,0.560212,0.824548,0.0,0.13431,0.13431,0.13431,0.0,0.0,0.0,False,False,False,0.0,False,False,45.534
66,3.3,0,alert,alert,0.916008,0.916008,0.000831,0.0,0.001033,0.082129,0.641801,0.829765,0.0,0.141096,0.141096,0.141096,0.0,0.0,0.0,False,False,False,1.0,False,False,36.858
67,3.35,0,alert,alert,0.89885,0.89885,0.001529,0.0,0.001299,0.098322,0.694696,0.826429,0.0,0.148373,0.148373,0.148373,0.0,0.0,0.0,False,False,False,1.0,False,False,36.873
68,3.4,0,alert,alert,0.889031,0.889031,0.002374,0.0,0.0016,0.106994,0.622671,0.848278,0.0,0.154687,0.154687,0.154687,0.0,0.0,0.0,False,False,False,1.0,False,False,36.807
69,3.45,0,alert,alert,0.863485,0.863485,0.003901,0.0,0.002162,0.130452,0.587602,0.872121,0.0,0.160532,0.160532,0.160532,0.0,0.0,0.0,False,False,False,1.0,False,False,37.07
70,3.5,0,alert,alert,0.890409,0.890409,0.003677,0.0,0.002325,0.103589,0.480099,0.897933,0.0,0.164914,0.164914,0.164914,0.0,0.0,0.0,False,False,False,1.0,False,False,45.944
71,3.55,0,alert,alert,0.916042,0.916042,0.002392,0.0,0.002106,0.079459,0.362594,0.919237,0.0,0.16765,0.16765,0.16765,0.0,0.0,0.0,False,False,False,1.0,False,False,37.225
72,3.6,0,alert,alert,0.922844,0.922844,0.001471,0.0,0.001697,0.073988,0.206035,0.937653,0.0,0.168184,0.168184,0.168184,0.0,0.0,0.0,False,False,False,1.0,False,False,36.94
73,3.65,0,alert,alert,0.918488,0.918488,0.001019,0.0,0.001402,0.079091,0.094161,0.948705,0.0,0.167156,0.167156,0.167156,0.0,0.0,0.0,False,False,False,0.599663,False,False,36.839
74,3.7,0,alert,alert,0.91572,0.91572,0.000723,0.0,0.001216,0.082341,0.05027,0.954198,0.0,0.165545,0.165545,0.165545,0.0,0.0,0.0,False,False,False,0.557663,False,False,36.832
75,3.75,0,alert,alert,0.914415,0.914415,0.00063,0.0,0.001198,0.083758,0.400028,0.884821,0.0,0.168504,0.168504,0.168504,0.0,0.0,0.0,False,False,False,0.0,False,False,45.578
76,3.8,0,alert,alert,0.920758,0.920758,0.000656,0.0,0.001181,0.077405,0.51542,0.834291,0.0,0.172582,0.172582,0.172582,0.0,0.0,0.0,False,False,False,0.0,False,False,36.911
77,3.85,0,alert,alert,0.931965,0.931965,0.000659,0.0,0.001154,0.066222,0.514032,0.838858,0.0,0.17657,0.17657,0.17657,0.0,0.0,0.0,False,False,False,0.0,False,False,36.859
78,3.9,0,alert,alert,0.940099,0.940099,0.000629,0.0,0.001135,0.058137,0.439254,0.892778,0.0,0.179796,0.179796,0.179796,0.0,0.0,0.0,False,False,False,0.0,False,False,37.155
79,3.95,0,alert,alert,0.949201,0.949201,0.000553,0.0,0.001126,0.04912,0.278106,0.92124,0.0,0.181026,0.181026,0.181026,0.0,0.0,0.0,False,False,False,0.0,False,False,37.236
80,4.0,0,alert,alert,0.963549,0.963549,0.000441,0.0,0.00114,0.03487,0.12083,0.938908,0.0,0.180268,0.180268,0.180268,0.0,0.0,0.0,False,False,False,0.0,False,False,45.986
81,4.05,0,alert,alert,0.937169,0.937169,0.000543,0.0,0.001229,0.061059,0.057365,0.948084,0.0,0.178725,0.178725,0.178725,0.0,0.0,0.0,False,False,False,0.0,False,False,37.125
82,4.1,0,alert,alert,0.949313,0.949313,0.000418,0.0,0.001139,0.04913,0.045608,0.950623,0.0,0.17707,0.17707,0.17707,0.0,0.0,0.0,False,False,False,0.0,False,False,36.91
83,4.15,0,alert,alert,0.959863,0.959863,0.000328,0.0,0.001089,0.038721,0.040929,0.949465,0.0,0.1754,0.1754,0.1754,0.0,0.0,0.0,False,False,False,0.0,False,False,36.99
84,4.2,0,alert,alert,0.953643,0.953643,0.000325,0.0,0.001045,0.044988,0.039862,0.948965,0.0,0.173759,0.173759,0.173759,0.0,0.0,0.0,False,False,False,0.0,False,False,36.844
85,4.25,0,alert,alert,0.966937,0.966937,0.000274,0.0,0.000941,0.031849,0.041234,0.949518,0.0,0.172172,0.172172,0.172172,0.0,0.0,0.0,False,False,False,0.0,False,False,45.877
86,4.3,0,alert,alert,0.973966,0.973966,0.000247,0.0,0.000878,0.024909,0.05568,0.94356,0.0,0.170803,0.170803,0.170803,0.0,0.0,0.0,False,False,False,0.0,False,False,37.19
87,4.35,0,alert,alert,0.978106,0.978106,0.000248,0.0,0.000926,0.02072,0.080625,0.935355,0.0,0.169764,0.169764,0.169764,0.0,0.0,0.0,False,False,False,0.0,False,False,37.153
88,4.4,0,alert,alert,0.975891,0.975891,0.00028,0.0,0.000927,0.022901,0.135929,0.922935,0.0,0.169383,0.169383,0.169383,0.0,0.0,0.0,False,False,False,0.0,False,False,37.078
89,4.45,0,alert,alert,0.979369,0.979369,0.000263,0.0,0.00093,0.019438,0.095294,0.937012,0.0,0.168547,0.168547,0.168547,0.0,0.0,0.0,False,False,False,0.0,False,False,37.118
90,4.5,0,alert,alert,0.982228,0.982228,0.000246,0.0,0.000947,0.016579,0.073499,0.943143,0.0,0.16748,0.16748,0.16748,0.0,0.0,0.0,False,False,False,0.0,False,False,46.234
91,4.55,0,alert,alert,0.982595,0.982595,0.000243,0.0,0.00094,0.016221,0.054673,0.947482,0.0,0.166222,0.166222,0.166222,0.0,0.0,0.0,False,False,False,0.0,False,False,37.388
92,4.6,0,alert,alert,0.979529,0.979529,0.000265,0.0,0.000941,0.019264,0.053008,0.948522,0.0,0.164972,0.164972,0.164972,0.0,0.0,0.0,False,False,False,0.0,False,False,37.721
93,4.65,0,alert,alert,0.974524,0.974524,0.000298,0.0,0.000955,0.024223,0.059501,0.945122,0.0,0.163824,0.163824,0.163824,0.0,0.0,0.0,False,False,False,0.683777,False,False,37.4
94,4.7,0,alert,alert,0.968881,0.968881,0.000314,0.0,0.001007,0.029798,0.053989,0.946522,0.0,0.162639,0.162639,0.162639,0.0,0.0,0.0,False,False,False,0.588104,False,False,37.405
95,4.75,0,alert,alert,0.96797,0.96797,0.000302,0.0,0.000993,0.030735,0.054677,0.945348,0.0,0.161489,0.161489,0.161489,0.0,0.0,0.0,False,False,False,0.0,False,False,45.795
96,4.8,0,alert,alert,0.972233,0.972233,0.000274,0.0,0.000935,0.026558,0.054402,0.945314,0.0,0.16036,0.16036,0.16036,0.0,0.0,0.0,False,False,False,0.0,False,False,37.146
97,4.85,0,alert,alert,0.978169,0.978169,0.000247,0.0,0.000924,0.02066,0.059891,0.941909,0.0,0.159316,0.159316,0.159316,0.0,0.0,0.0,False,False,False,0.0,False,False,36.953
98,4.9,0,alert,alert,0.974501,0.974501,0.000275,0.0,0.000953,0.024271,0.055313,0.943851,0.0,0.158243,0.158243,0.158243,0.0,0.0,0.0,False,False,False,0.0,False,False,37.197
99,4.95,0,alert,alert,0.972799,0.972799,0.000292,0.0,0.000939,0.02597,0.049076,0.946224,0.0,0.157127,0.157127,0.157127,0.0,0.0,0.0,False,False,False,0.0,False,False,36.806
100,5.0,0,alert,alert,0.974752,0.974752,0.000287,0.0,0.000913,0.024048,0.04752,0.946236,0.0,0.156017,0.156017,0.156017,0.0,0.0,0.0,False,False,False,0.0,False,False,45.724
101,5.05,0,alert,alert,0.972831,0.972831,0.000301,0.0,0.000903,0.025964,0.0459,0.946992,0.0,0.154912,0.154912,0.154912,0.0,0.0,0.0,False,False,False,0.0,False,False,37.179
102,5.1,0,alert,alert,0.971166,0.971166,0.000314,0.0,0.000899,0.02762,0.043681,0.947501,0.0,0.153807,0.153807,0.153807,0.0,0.0,0.0,False,False,False,0.0,False,False,37.042
103,5.15,0,alert,alert,0.97229,0.97229,0.000308,0.0,0.00088,0.026523,0.04243,0.94848,0.0,0.15271,0.15271,0.15271,0.0,0.0,0.0,False,False,False,0.0,False,False,37.4
104,5.2,0,alert,alert,0.968911,0.968911,0.00033,0.0,0.000905,0.029854,0.044992,0.947425,0.0,0.15166,0.15166,0.15166,0.0,0.0,0.0,False,False,False,0.0,False,False,36.978
105,5.25,0,alert,alert,0.963818,0.963818,0.000355,0.0,0.000926,0.034901,0.049134,0.945537,0.0,0.150673,0.150673,0.150673,0.0,0.0,0.0,False,False,False,0.0,False,False,45.932
106,5.3,0,alert,alert,0.964626,0.964626,0.000342,0.0,0.000919,0.034113,0.044454,0.947046,0.0,0.149658,0.149658,0.149658,0.0,0.0,0.0,False,False,False,0.217316,False,False,37.123
107,5.35,0,alert,alert,0.966512,0.966512,0.000316,0.0,0.000899,0.032272,0.046894,0.945983,0.0,0.148687,0.148687,0.148687,0.0,0.0,0.0,False,False,False,0.17749,False,False,37.168
108,5.4,0,alert,alert,0.975064,0.975064,0.000267,0.0,0.000902,0.023767,0.04528,0.946932,0.0,0.147717,0.147717,0.147717,0.0,0.0,0.0,False,False,False,0.112488,False,False,37.015
109,5.45,0,alert,alert,0.98021,0.98021,0.000237,0.0,0.000911,0.018642,0.043698,0.948013,0.0,0.14675,0.14675,0.14675,0.0,0.0,0.0,False,False,False,0.0,False,False,36.946
110,5.5,0,alert,alert,0.982728,0.982728,0.000227,0.0,0.000941,0.016104,0.044926,0.946604,0.0,0.145814,0.145814,0.145814,0.0,0.0,0.0,False,False,False,0.0,False,False,46.085
111,5.55,0,alert,alert,0.982022,0.982022,0.000234,0.0,0.000977,0.016767,0.043012,0.947665,0.0,0.144876,0.144876,0.144876,0.0,0.0,0.0,False,False,False,0.0,False,False,37.604
112,5.6,0,alert,alert,0.980037,0.980037,0.000249,0.0,0.001016,0.018698,0.043387,0.947559,0.0,0.143958,0.143958,0.143958,0.0,0.0,0.0,False,False,False,0.0,False,False,37.845
113,5.65,0,alert,alert,0.98115,0.98115,0.000241,0.0,0.001021,0.017588,0.040671,0.949153,0.0,0.143031,0.143031,0.143031,0.0,0.0,0.0,False,False,False,0.0,False,False,37.633
114,5.7,0,alert,alert,0.979271,0.979271,0.00025,0.0,0.001025,0.019453,0.038826,0.949564,0.0,0.142104,0.142104,0.142104,0.0,0.0,0.0,False,False,False,0.0,False,False,37.86
115,5.75,0,alert,alert,0.972887,0.972887,0.00028,0.0,0.001037,0.025797,0.040192,0.94813,0.0,0.141207,0.141207,0.141207,0.0,0.0,0.0,False,False,False,0.0,False,False,46.535
116,5.8,0,alert,alert,0.970937,0.970937,0.000279,0.0,0.001018,0.027767,0.039888,0.948945,0.0,0.140321,0.140321,0.140321,0.0,0.0,0.0,False,False,False,0.101501,False,False,37.252
117,5.85,0,alert,alert,0.971555,0.971555,0.000275,0.0,0.000981,0.027189,0.038227,0.949089,0.0,0.139437,0.139437,0.139437,0.0,0.0,0.0,False,False,False,0.0,False,False,37.235
118,5.9,0,alert,alert,0.975295,0.975295,0.000261,0.0,0.000945,0.023499,0.040286,0.94775,0.0,0.138587,0.138587,0.138587,0.0,0.0,0.0,False,False,False,0.0,False,False,37.538
119,5.95,0,alert,alert,0.97371,0.97371,0.000319,0.0,0.001013,0.024958,0.397005,0.879312,0.0,0.140627,0.140627,0.140627,0.0,0.0,0.0,False,False,False,0.0,False,False,37.748
120,6.0,0,alert,alert,0.972247,0.972247,0.000447,0.0,0.001142,0.026165,0.50417,0.8267,0.0,0.143305,0.143305,0.143305,0.0,0.0,0.0,False,False,False,0.0,False,False,46.566
121,6.05,0,alert,alert,0.979267,0.979267,0.000413,0.0,0.001176,0.019143,0.432295,0.889052,0.0,0.145577,0.145577,0.145577,0.0,0.0,0.0,False,False,False,0.0,False,False,37.793
122,6.1,0,alert,alert,0.981182,0.981182,0.000381,0.0,0.0012,0.017237,0.29807,0.921192,0.0,0.146809,0.146809,0.146809,0.0,0.0,0.0,False,False,False,0.0,False,False,37.513
123,6.15,0,alert,alert,0.9821,0.9821,0.000364,0.0,0.001204,0.016332,0.139865,0.941088,0.0,0.146752,0.146752,0.146752,0.0,0.0,0.0,False,False,False,0.0,False,False,37.396
124,6.2,0,alert,alert,0.981414,0.981414,0.000346,0.0,0.001162,0.017078,0.073588,0.946837,0.0,0.146154,0.146154,0.146154,0.0,0.0,0.0,False,False,False,0.0,False,False,36.907
125,6.25,0,alert,alert,0.979179,0.979179,0.000338,0.0,0.001128,0.019355,0.055017,0.949554,0.0,0.145414,0.145414,0.145414,0.0,0.0,0.0,False,False,False,0.0,False,False,45.635
126,6.3,0,alert,alert,0.981211,0.981211,0.000295,0.0,0.001078,0.017416,0.046586,0.949898,0.0,0.144617,0.144617,0.144617,0.0,0.0,0.0,False,False,False,0.0,False,False,36.981
127,6.35,0,alert,alert,0.980753,0.980753,0.000286,0.0,0.001024,0.017938,0.049313,0.947038,0.0,0.143857,0.143857,0.143857,0.0,0.0,0.0,False,False,False,0.0,False,False,36.736
128,6.4,0,alert,alert,0.983862,0.983862,0.000254,0.0,0.001006,0.014878,0.066449,0.939555,0.0,0.143249,0.143249,0.143249,0.0,0.0,0.0,False,False,False,0.0,False,False,36.798
129,6.45,0,alert,alert,0.982666,0.982666,0.000261,0.0,0.001048,0.016025,0.071941,0.936111,0.0,0.142696,0.142696,0.142696,0.0,0.0,0.0,False,False,False,0.0,False,False,37.089
130,6.5,0,alert,alert,0.981833,0.981833,0.000271,0.0,0.0011,0.016796,0.076348,0.93366,0.0,0.142186,0.142186,0.142186,0.0,0.0,0.0,False,False,False,0.0,False,False,46.144
131,6.55,0,alert,alert,0.984556,0.984556,0.000255,0.0,0.001072,0.014117,0.072737,0.935746,0.0,0.141656,0.141656,0.141656,0.0,0.0,0.0,False,False,False,0.0,False,False,36.756
