frame_id,timestamp,state_id,state,predicted_driver_state,confidence,p_alert,p_drowsy,p_microsleep,p_yawning,p_distraction,closed_probability,ocular_reliability,closure_duration_seconds,perclos_10s,perclos_30s,perclos_60s,slow_perclos_10s,slow_perclos_30s,slow_perclos_60s,perclos_10s_reliable,perclos_30s_reliable,perclos_60s_reliable,nod_probability,microsleep_active,drowsy_episode_active,latency_ms
11,0.55,0,alert,alert,0.987099,0.987099,0.000242,0.0,0.001823,0.010836,0.04661,0.953874,0.0,0.216919,0.216919,0.216919,0.0,0.0,0.0,False,False,False,0.0,False,False,37.303
12,0.6,0,alert,alert,0.987027,0.987027,0.000228,0.0,0.001618,0.011127,0.040371,0.954236,0.0,0.202591,0.202591,0.202591,0.0,0.0,0.0,False,False,False,0.0,False,False,37.322
13,0.65,0,alert,alert,0.986735,0.986735,0.000209,0.0,0.00151,0.011546,0.037961,0.953869,0.0,0.190238,0.190238,0.190238,0.0,0.0,0.0,False,False,False,0.0,False,False,37.055
14,0.7,0,alert,alert,0.985057,0.985057,0.000205,0.0,0.001299,0.013439,0.036571,0.952912,0.0,0.179522,0.179522,0.179522,0.0,0.0,0.0,False,False,False,0.0,False,False,37.319
15,0.75,0,alert,alert,0.9845,0.9845,0.000196,0.0,0.001146,0.014158,0.037492,0.952437,0.0,0.170267,0.170267,0.170267,0.0,0.0,0.0,False,False,False,0.0,False,False,46.32
16,0.8,0,alert,alert,0.984379,0.984379,0.000183,0.0,0.001073,0.014365,0.040276,0.950938,0.0,0.162327,0.162327,0.162327,0.0,0.0,0.0,False,False,False,0.0,False,False,37.692
17,0.85,0,alert,alert,0.984405,0.984405,0.000172,0.0,0.00109,0.014333,0.043016,0.949665,0.0,0.155468,0.155468,0.155468,0.0,0.0,0.0,False,False,False,0.0,False,False,37.807
18,0.9,0,alert,alert,0.983544,0.983544,0.000171,0.0,0.001126,0.015159,0.0444,0.949744,0.0,0.149429,0.149429,0.149429,0.0,0.0,0.0,False,False,False,0.0,False,False,37.711
19,0.95,0,alert,alert,0.982605,0.982605,0.000179,0.0,0.001067,0.016148,0.046461,0.948395,0.0,0.144126,0.144126,0.144126,0.0,0.0,0.0,False,False,False,0.0,False,False,37.624
20,1.0,0,alert,alert,0.980438,0.980438,0.000193,0.0,0.001021,0.018349,0.044636,0.948906,0.0,0.139251,0.139251,0.139251,0.0,0.0,0.0,False,False,False,0.0,False,False,46.265
21,1.05,0,alert,alert,0.980344,0.980344,0.000196,0.0,0.000973,0.018487,0.057141,0.94604,0.0,0.135426,0.135426,0.135426,0.0,0.0,0.0,False,False,False,0.0,False,False,37.374
22,1.1,0,alert,alert,0.977146,0.977146,0.000209,0.0,0.000946,0.021699,0.050613,0.94622,0.0,0.131651,0.131651,0.131651,0.0,0.0,0.0,False,False,False,0.0,False,False,37.18
23,1.15,0,alert,alert,0.97674,0.97674,0.00021,0.0,0.000916,0.022135,0.049041,0.946169,0.0,0.128131,0.128131,0.128131,0.0,0.0,0.0,False,False,False,0.0,False,False,37.184
24,1.2,0,alert,alert,0.977091,0.977091,0.00021,0.0,0.000879,0.02182,0.050402,0.946317,0.0,0.124953,0.124953,0.124953,0.0,0.0,0.0,False,False,False,0.0,False,False,37.188
25,1.25,0,alert,alert,0.979004,0.979004,0.000211,0.0,0.000884,0.019901,0.049553,0.947316,0.0,0.121989,0.121989,0.121989,0.0,0.0,0.0,False,False,False,0.0,False,False,46.73
26,1.3,0,alert,alert,0.977736,0.977736,0.000225,0.0,0.000925,0.021114,0.051929,0.948052,0.0,0.119337,0.119337,0.119337,0.0,0.0,0.0,False,False,False,0.0,False,False,37.086
27,1.35,0,alert,alert,0.978067,0.978067,0.000234,0.0,0.000982,0.020717,0.049468,0.949129,0.0,0.116786,0.116786,0.116786,0.0,0.0,0.0,False,False,False,0.0,False,False,37.505
28,1.4,0,alert,alert,0.978232,0.978232,0.000237,0.0,0.000978,0.020553,0.053258,0.946236,0.0,0.114555,0.114555,0.114555,0.0,0.0,0.0,False,False,False,0.0,False,False,37.254
29,1.45,0,alert,alert,0.9754,0.9754,0.000245,0.0,0.000977,0.023379,0.056143,0.945385,0.0,0.112574,0.112574,0.112574,0.0,0.0,0.0,False,False,False,0.0,False,False,37.433
30,1.5,0,alert,alert,0.974461,0.974461,0.00024,0.0,0.000948,0.024351,0.06253,0.94414,0.0,0.110935,0.110935,0.110935,0.0,0.0,0.0,False,False,False,0.0,False,False,46.15
31,1.55,0,alert,alert,0.96803,0.96803,0.000257,0.0,0.000932,0.030781,0.05985,0.945332,0.0,0.109313,0.109313,0.109313,0.0,0.0,0.0,False,False,False,0.0,False,False,37.209
32,1.6,0,alert,alert,0.968335,0.968335,0.000258,0.0,0.000912,0.030494,0.060035,0.943863,0.0,0.107799,0.107799,0.107799,0.0,0.0,0.0,False,False,False,0.0,False,False,37.427
33,1.65,0,alert,alert,0.970305,0.970305,0.000246,0.0,0.000877,0.028572,0.079322,0.938251,0.0,0.106955,0.106955,0.106955,0.0,0.0,0.0,False,False,False,0.0,False,False,37.561
34,1.7,0,alert,alert,0.971411,0.971411,0.000252,0.0,0.000875,0.027462,0.067776,0.943644,0.0,0.105821,0.105821,0.105821,0.0,0.0,0.0,False,False,False,0.0,False,False,37.258
35,1.75,0,alert,alert,0.962676,0.962676,0.000279,0.0,0.000893,0.036153,0.058504,0.946931,0.0,0.104486,0.104486,0.104486,0.0,0.0,0.0,False,False,False,0.0,False,False,45.992
36,1.8,0,alert,alert,0.9496,0.9496,0.000314,0.0,0.000865,0.049221,0.05426,0.946885,0.0,0.103107,0.103107,0.103107,0.0,0.0,0.0,False,False,False,0.0,False,False,37.387
37,1.85,0,alert,alert,0.959526,0.959526,0.000266,0.0,0.000838,0.03937,0.044229,0.949665,0.0,0.101529,0.101529,0.101529,0.0,0.0,0.0,False,False,False,0.0,False,False,37.539
38,1.9,0,alert,alert,0.948937,0.948937,0.000313,0.0,0.000907,0.049843,0.392633,0.891846,0.0,0.108674,0.108674,0.108674,0.0,0.0,0.0,False,False,False,0.0,False,False,37.256
39,1.95,0,alert,alert,0.928623,0.928623,0.00051,0.0,0.001071,0.069796,0.502967,0.833011,0.0,0.117511,0.117511,0.117511,0.0,0.0,0.0,False,False,False,0.0,False,False,37.269
40,2.0,0,alert,alert,0.908612,0.908612,0.001027,0.0,0.001384,0.088977,0.535496,0.810453,0.0,0.12643,0.12643,0.12643,0.0,0.0,0.0,False,False,False,0.0,False,False,46.04
41,2.05,0,alert,alert,0.863089,0.863089,0.002426,0.0,0.001963,0.132522,0.540886,0.827413,0.0,0.135267,0.135267,0.135267,0.0,0.0,0.0,False,False,False,1.0,False,False,37.454
42,2.1,0,alert,alert,0.802456,0.802456,0.006135,0.0,0.002774,0.188635,0.545744,0.858062,0.0,0.144147,0.144147,0.144147,0.0,0.0,0.0,False,False,False,1.0,False,False,37.29
43,2.15,0,alert,alert,0.794662,0.794662,0.012637,0.0,0.003851,0.18885,0.577931,0.858575,0.0,0.153337,0.153337,0.153337,0.0,0.0,0.0,False,False,False,1.0,False,False,37.461
44,2.2,0,alert,alert,0.811735,0.811735,0.019606,0.0,0.005186,0.163474,0.53403,0.884424,0.0,0.161468,0.161468,0.161468,0.0,0.0,0.0,False,False,False,1.0,False,False,37.487
45,2.25,0,alert,alert,0.878986,0.878986,0.015065,0.0,0.006483,0.099465,0.473248,0.909213,0.0,0.168167,0.168167,0.168167,0.0,0.0,0.0,False,False,False,1.0,False,False,46.127
46,2.3,0,alert,alert,0.931199,0.931199,0.008772,0.0,0.00718,0.052848,0.40244,0.920748,0.0,0.173156,0.173156,0.173156,0.0,0.0,0.0,False,False,False,0.0,False,False,37.647
47,2.35,0,alert,alert,0.959843,0.959843,0.004022,0.0,0.007642,0.028492,0.28065,0.933628,0.0,0.175428,0.175428,0.175428,0.0,0.0,0.0,False,False,False,0.0,False,False,37.311
48,2.4,0,alert,alert,0.969434,0.969434,0.002334,0.0,0.008121,0.020111,0.155583,0.944619,0.0,0.175013,0.175013,0.175013,0.0,0.0,0.0,False,False,False,0.0,False,False,37.475
49,2.45,0,alert,alert,0.972797,0.972797,0.001437,0.0,0.009281,0.016484,0.071005,0.952616,0.0,0.172862,0.172862,0.172862,0.0,0.0,0.0,False,False,False,0.0,False,False,37.492
50,2.5,0,alert,alert,0.974156,0.974156,0.000919,0.0,0.010211,0.014714,0.046194,0.954823,0.0,0.17029,0.17029,0.17029,0.0,0.0,0.0,False,False,False,0.0,False,False,46.261
51,2.55,0,alert,alert,0.972969,0.972969,0.000692,0.0,0.012514,0.013825,0.047509,0.952255,0.0,0.167853,0.167853,0.167853,0.0,0.0,0.0,False,False,False,0.0,False,False,37.559
52,2.6,0,alert,alert,0.972709,0.972709,0.000565,0.0,0.012622,0.014104,0.051923,0.95019,0.0,0.165601,0.165601,0.165601,0.0,0.0,0.0,False,False,False,0.0,False,False,37.488
53,2.65,0,alert,alert,0.975776,0.975776,0.000448,0.0,0.009817,0.013959,0.053081,0.949555,0.0,0.163459,0.163459,0.163459,0.0,0.0,0.0,False,False,False,0.0,False,False,38.081
54,2.7,0,alert,alert,0.976983,0.976983,0.000364,0.0,0.007978,0.014674,0.053633,0.948192,0.0,0.16141,0.16141,0.16141,0.0,0.0,0.0,False,False,False,0.0,False,False,37.656
55,2.75,0,alert,alert,0.980454,0.980454,0.0003,0.0,0.006722,0.012525,0.054045,0.947942,0.0,0.159444,0.159444,0.159444,0.0,0.0,0.0,False,False,False,0.0,False,False,46.507
56,2.8,0,alert,alert,0.981867,0.981867,0.000272,0.0,0.006176,0.011685,0.058302,0.94729,0.0,0.157627,0.157627,0.157627,0.0,0.0,0.0,False,False,False,0.0,False,False,37.678
57,2.85,0,alert,alert,0.983135,0.983135,0.000245,0.0,0.00531,0.01131,0.054806,0.947006,0.0,0.155813,0.155813,0.155813,0.0,0.0,0.0,False,False,False,0.0,False,False,37.415
58,2.9,0,alert,alert,0.983601,0.983601,0.000222,0.0,0.004688,0.011489,0.101089,0.938754,0.0,0.154872,0.154872,0.154872,0.0,0.0,0.0,False,False,False,0.0,False,False,37.442
59,2.95,0,alert,alert,0.982274,0.982274,0.000222,0.0,0.004561,0.012943,0.419372,0.88464,0.0,0.159089,0.159089,0.159089,0.0,0.0,0.0,False,False,False,0.0,False,False,37.335
60,3.0,0,alert,alert,0.982613,0.982613,0.000237,0.0,0.003319,0.013832,0.506475,0.834227,0.0,0.164234,0.164234,0.164234,0.0,0.0,0.0,False,False,False,0.0,False,False,46.871
61,3.05,0,alert,alert,0.985654,0.985654,0.000243,0.0,0.0026,0.011503,0.473014,0.884385,0.0,0.169007,0.169007,0.169007,0.0,0.0,0.0,False,False,False,0.0,False,False,37.506
62,3.1,0,alert,alert,0.985731,0.985731,0.000248,0.0,0.002159,0.011862,0.380489,0.912156,0.0,0.172326,0.172326,0.172326,0.0,0.0,0.0,False,False,False,0.0,False,False,37.846
63,3.15,0,alert,alert,0.984044,0.984044,0.000245,0.0,0.002259,0.013452,0.179952,0.937599,0.0,0.172447,0.172447,0.172447,0.0,0.0,0.0,False,False,False,0.0,False,False,37.718
64,3.2,0,alert,alert,0.982599,0.982599,0.000232,0.0,0.002521,0.014648,0.074138,0.95022,0.0,0.170891,0.170891,0.170891,0.0,0.0,0.0,False,False,False,0.0,False,False,37.499
65,3.25,0,alert,alert,0.982333,0.982333,0.000217,0.0,0.002313,0.015137,0.047276,0.953826,0.0,0.168957,0.168957,0.168957,0.0,0.0,0.0,False,False,False,0.0,False,False,46.217
66,3.3,0,alert,alert,0.981435,0.981435,0.000213,0.0,0.002072,0.01628,0.048012,0.952338,0.0,0.167096,0.167096,0.167096,0.0,0.0,0.0,False,False,False,0.0,False,False,37.53
67,3.35,0,alert,alert,0.979447,0.979447,0.00021,0.0,0.002007,0.018336,0.045806,0.951936,0.0,0.16526,0.16526,0.16526,0.0,0.0,0.0,False,False,False,0.0,False,False,37.363
68,3.4,0,alert,alert,0.978014,0.978014,0.000199,0.0,0.002038,0.01975,0.047025,0.951477,0.0,0.163497,0.163497,0.163497,0.0,0.0,0.0,False,False,False,0.0,False,False,37.47
69,3.45,0,alert,alert,0.978241,0.978241,0.000193,0.0,0.001786,0.01978,0.053792,0.949641,0.0,0.161888,0.161888,0.161888,0.0,0.0,0.0,False,False,False,0.0,False,False,37.4
70,3.5,0,alert,alert,0.980006,0.980006,0.000189,0.0,0.001564,0.018241,0.059031,0.94845,0.0,0.160404,0.160404,0.160404,0.0,0.0,0.0,False,False,False,0.0,False,False,46.184
71,3.55,0,alert,alert,0.978731,0.978731,0.00021,0.0,0.001658,0.0194,0.087096,0.944013,0.0,0.159366,0.159366,0.159366,0.0,0.0,0.0,False,False,False,0.0,False,False,37.412
72,3.6,0,alert,alert,0.975804,0.975804,0.000256,0.0,0.001908,0.022031,0.19305,0.92984,0.0,0.159829,0.159829,0.159829,0.0,0.0,0.0,False,False,False,0.0,False,False,37.469
73,3.65,0,alert,alert,0.965361,0.965361,0.000357,0.0,0.002011,0.032271,0.466806,0.866711,0.0,0.163716,0.163716,0.163716,0.0,0.0,0.0,False,False,False,0.0,False,False,37.465
74,3.7,0,alert,alert,0.963059,0.963059,0.000515,0.0,0.00216,0.034265,0.523324,0.815033,0.0,0.167947,0.167947,0.167947,0.0,0.0,0.0,False,False,False,0.0,False,False,37.33
75,3.75,0,alert,alert,0.972717,0.972717,0.00049,0.0,0.002275,0.024518,0.510453,0.851559,0.0,0.172106,0.172106,0.172106,0.0,0.0,0.0,False,False,False,0.326263,False,False,46.232
76,3.8,0,alert,alert,0.977015,0.977015,0.000442,0.0,0.002387,0.020156,0.520375,0.850689,0.0,0.17628,0.17628,0.17628,0.0,0.0,0.0,False,False,False,0.361282,False,False,37.574
77,3.85,0,alert,alert,0.979607,0.979607,0.000399,0.0,0.002462,0.017532,0.477911,0.891223,0.0,0.180021,0.180021,0.180021,0.0,0.0,0.0,False,False,False,0.361282,False,False,37.604
78,3.9,0,alert,alert,0.980679,0.980679,0.000367,0.0,0.002612,0.016342,0.444283,0.901131,0.0,0.183294,0.183294,0.183294,0.0,0.0,0.0,False,False,False,0.112382,False,False,37.632
79,3.95,0,alert,alert,0.981913,0.981913,0.000309,0.0,0.002981,0.014796,0.361834,0.915694,0.0,0.185512,0.185512,0.185512,0.0,0.0,0.0,False,False,False,0.178758,False,False,37.498
80,4.0,0,alert,alert,0.983715,0.983715,0.000257,0.0,0.002891,0.013138,0.298711,0.918705,0.0,0.186906,0.186906,0.186906,0.0,0.0,0.0,False,False,False,0.178758,False,False,46.366
81,4.05,0,alert,alert,0.984961,0.984961,0.000226,0.0,0.002904,0.011909,0.164383,0.936486,0.0,0.186627,0.186627,0.186627,0.0,0.0,0.0,False,False,False,0.223161,False,False,37.457
82,4.1,0,alert,alert,0.98574,0.98574,0.000206,0.0,0.002587,0.011468,0.105636,0.942272,0.0,0.185629,0.185629,0.185629,0.0,0.0,0.0,False,False,False,0.0,False,False,37.355
83,4.15,0,alert,alert,0.987076,0.987076,0.000193,0.0,0.00222,0.010511,0.180556,0.931855,0.0,0.185568,0.185568,0.185568,0.0,0.0,0.0,False,False,False,0.544511,False,False,37.395
84,4.2,0,alert,alert,0.988001,0.988001,0.000186,0.0,0.002117,0.009696,0.163703,0.938243,0.0,0.185306,0.185306,0.185306,0.0,0.0,0.0,False,False,False,0.57747,False,False,37.592
85,4.25,0,alert,alert,0.987751,0.987751,0.000195,0.0,0.001991,0.010063,0.159842,0.942643,0.0,0.185004,0.185004,0.185004,0.0,0.0,0.0,False,False,False,0.639726,False,False,46.297
86,4.3,0,alert,alert,0.98651,0.98651,0.000216,0.0,0.00178,0.011494,0.475244,0.861995,0.0,0.188125,0.188125,0.188125,0.0,0.0,0.0,False,False,False,0.598527,False,False,38.971
87,4.35,0,alert,alert,0.984222,0.984222,0.000232,0.0,0.001974,0.013572,0.491312,0.864864,0.0,0.191362,0.191362,0.191362,0.0,0.0,0.0,False,False,False,0.0,False,False,38.477
88,4.4,0,alert,alert,0.98456,0.98456,0.00021,0.0,0.001611,0.013618,0.398572,0.910977,0.0,0.193665,0.193665,0.193665,0.0,0.0,0.0,False,False,False,0.312882,False,False,37.207
89,4.45,0,alert,alert,0.984077,0.984077,0.000191,0.0,0.001326,0.014406,0.208398,0.936678,0.0,0.193832,0.193832,0.193832,0.0,0.0,0.0,False,False,False,0.182877,False,False,37.536
90,4.5,0,alert,alert,0.9841,0.9841,0.000177,0.0,0.001165,0.014558,0.084456,0.949969,0.0,0.192592,0.192592,0.192592,0.0,0.0,0.0,False,False,False,0.0,False,False,46.314
91,4.55,0,alert,alert,0.983251,0.983251,0.000168,0.0,0.001081,0.0155,0.048695,0.954384,0.0,0.190972,0.190972,0.190972,0.0,0.0,0.0,False,False,False,0.299533,False,False,37.33
92,4.6,0,alert,alert,0.982207,0.982207,0.000164,0.0,0.001052,0.016577,0.041358,0.954598,0.0,0.189306,0.189306,0.189306,0.0,0.0,0.0,False,False,False,0.299533,False,False,37.583
93,4.65,0,alert,alert,0.982052,0.982052,0.00016,0.0,0.001007,0.016781,0.040536,0.952488,0.0,0.187671,0.187671,0.187671,0.0,0.0,0.0,False,False,False,0.210269,False,False,37.551
94,4.7,0,alert,alert,0.982365,0.982365,0.000159,0.0,0.00097,0.016506,0.03869,0.952344,0.0,0.186052,0.186052,0.186052,0.0,0.0,0.0,False,False,False,0.0,False,False,38.621
95,4.75,0,alert,alert,0.982523,0.982523,0.000157,0.0,0.000905,0.016415,0.038539,0.952385,0.0,0.184466,0.184466,0.184466,0.0,0.0,0.0,False,False,False,0.0,False,False,47.468
96,4.8,0,alert,alert,0.983056,0.983056,0.000154,0.0,0.000939,0.015851,0.040497,0.951569,0.0,0.182936,0.182936,0.182936,0.0,0.0,0.0,False,False,False,0.0,False,False,37.302
97,4.85,0,alert,alert,0.982305,0.982305,0.000155,0.0,0.000928,0.016611,0.039243,0.95172,0.0,0.181425,0.181425,0.181425,0.0,0.0,0.0,False,False,False,0.0,False,False,37.556
98,4.9,0,alert,alert,0.981508,0.981508,0.000159,0.0,0.000896,0.017437,0.037394,0.951452,0.0,0.179926,0.179926,0.179926,0.0,0.0,0.0,False,False,False,0.0,False,False,37.423
99,4.95,0,alert,alert,0.98039,0.98039,0.000164,0.0,0.000934,0.018512,0.03684,0.951649,0.0,0.178452,0.178452,0.178452,0.0,0.0,0.0,False,False,False,0.455369,False,False,38.818
100,5.0,0,alert,alert,0.977618,0.977618,0.000171,0.0,0.000923,0.021288,0.037921,0.951337,0.0,0.17702,0.17702,0.17702,0.0,0.0,0.0,False,False,False,0.526878,False,False,47.188
101,5.05,0,alert,alert,0.977795,0.977795,0.000166,0.0,0.000886,0.021153,0.036671,0.952357,0.0,0.175603,0.175603,0.175603,0.0,0.0,0.0,False,False,False,0.0,False,False,37.635
102,5.1,0,alert,alert,0.978095,0.978095,0.000161,0.0,0.000882,0.020862,0.035997,0.952551,0.0,0.174206,0.174206,0.174206,0.0,0.0,0.0,False,False,False,0.0,False,False,38.858
103,5.15,0,alert,alert,0.976713,0.976713,0.000165,0.0,0.000861,0.022261,0.03597,0.952674,0.0,0.172837,0.172837,0.172837,0.0,0.0,0.0,False,False,False,0.0,False,False,37.5
104,5.2,0,alert,alert,0.976445,0.976445,0.000167,0.0,0.000832,0.022556,0.036047,0.952565,0.0,0.171496,0.171496,0.171496,0.0,0.0,0.0,False,False,False,0.0,False,False,37.645
105,5.25,0,alert,alert,0.977857,0.977857,0.000166,0.0,0.000815,0.021162,0.036062,0.952278,0.0,0.170181,0.170181,0.170181,0.0,0.0,0.0,False,False,False,0.0,False,False,46.468
106,5.3,0,alert,alert,0.978806,0.978806,0.000167,0.0,0.000838,0.020189,0.036053,0.952419,0.0,0.168892,0.168892,0.168892,0.0,0.0,0.0,False,False,False,0.0,False,False,38.11
107,5.35,0,alert,alert,0.978188,0.978188,0.000172,0.0,0.000889,0.02075,0.03617,0.951957,0.0,0.167628,0.167628,0.167628,0.0,0.0,0.0,False,False,False,0.0,False,False,37.663
108,5.4,0,alert,alert,0.97826,0.97826,0.000173,0.0,0.000889,0.020678,0.035908,0.952884,0.0,0.166385,0.166385,0.166385,0.0,0.0,0.0,False,False,False,0.0,False,False,37.89
109,5.45,0,alert,alert,0.978053,0.978053,0.000172,0.0,0.000895,0.02088,0.037399,0.95285,0.0,0.165179,0.165179,0.165179,0.0,0.0,0.0,False,False,False,0.0,False,False,37.847
110,5.5,0,alert,alert,0.97719,0.97719,0.00018,0.0,0.000896,0.021733,0.037808,0.953055,0.0,0.163999,0.163999,0.163999,0.0,0.0,0.0,False,False,False,0.0,False,False,46.348
111,5.55,0,alert,alert,0.978092,0.978092,0.000184,0.0,0.000927,0.020797,0.038501,0.952433,0.0,0.162848,0.162848,0.162848,0.0,0.0,0.0,False,False,False,0.0,False,False,37.396
112,5.6,0,alert,alert,0.979381,0.979381,0.000185,0.0,0.000947,0.019487,0.040412,0.951867,0.0,0.161735,0.161735,0.161735,0.0,0.0,0.0,False,False,False,0.0,False,False,37.937
113,5.65,0,alert,alert,0.981046,0.981046,0.000184,0.0,0.001013,0.017758,0.042349,0.951864,0.0,0.160661,0.160661,0.160661,0.0,0.0,0.0,False,False,False,0.0,False,False,37.508
114,5.7,0,alert,alert,0.981641,0.981641,0.000185,0.0,0.000993,0.01718,0.040793,0.951887,0.0,0.159591,0.159591,0.159591,0.0,0.0,0.0,False,False,False,0.0,False,False,37.943
115,5.75,0,alert,alert,0.982225,0.982225,0.000187,0.0,0.00103,0.016558,0.040383,0.952434,0.0,0.158536,0.158536,0.158536,0.0,0.0,0.0,False,False,False,0.0,False,False,46.451
116,5.8,0,alert,alert,0.981954,0.981954,0.000189,0.0,0.001036,0.01682,0.042696,0.95184,0.0,0.157521,0.157521,0.157521,0.0,0.0,0.0,False,False,False,0.0,False,False,37.574
117,5.85,0,alert,alert,0.981962,0.981962,0.000183,0.0,0.001026,0.01683,0.042795,0.951597,0.0,0.156524,0.156524,0.156524,0.0,0.0,0.0,False,False,False,0.0,False,False,37.274
118,5.9,0,alert,alert,0.982614,0.982614,0.000179,0.0,0.000993,0.016215,0.04018,0.952247,0.0,0.155521,0.155521,0.155521,0.0,0.0,0.0,False,False,False,0.0,False,False,37.045
119,5.95,0,alert,alert,0.98374,0.98374,0.000176,0.0,0.001044,0.01504,0.040053,0.952739,0.0,0.154534,0.154534,0.154534,0.0,0.0,0.0,False,False,False,0.0,False,False,37.484
120,6.0,0,alert,alert,0.983348,0.983348,0.000178,0.0,0.001083,0.015391,0.039673,0.952661,0.0,0.15356,0.15356,0.15356,0.0,0.0,0.0,False,False,False,0.0,False,False,46.377
121,6.05,0,alert,alert,0.982,0.982,0.000181,0.0,0.001078,0.016741,0.040872,0.952609,0.0,0.152613,0.152613,0.152613,0.0,0.0,0.0,False,False,False,0.531936,False,False,37.449
122,6.1,0,alert,alert,0.981714,0.981714,0.000184,0.0,0.001024,0.017079,0.041665,0.952201,0.0,0.151689,0.151689,0.151689,0.0,0.0,0.0,False,False,False,0.477087,False,False,37.67
123,6.15,0,alert,alert,0.981564,0.981564,0.000187,0.0,0.001033,0.017216,0.039834,0.952339,0.0,0.150764,0.150764,0.150764,0.0,0.0,0.0,False,False,False,0.37038,False,False,37.512
124,6.2,0,alert,alert,0.981319,0.981319,0.000198,0.0,0.001062,0.017422,0.114966,0.937695,0.0,0.150475,0.150475,0.150475,0.0,0.0,0.0,False,False,False,0.301956,False,False,37.274
125,6.25,0,alert,alert,0.978277,0.978277,0.000264,0.0,0.001153,0.020306,0.465036,0.85869,0.0,0.152783,0.152783,0.152783,0.0,0.0,0.0,False,False,False,0.0,False,False,46.408
126,6.3,0,alert,alert,0.975051,0.975051,0.000432,0.0,0.001364,0.023153,0.526803,0.815166,0.0,0.15537,0.15537,0.15537,0.0,0.0,0.0,False,False,False,0.0,False,False,38.765
127,6.35,0,alert,alert,0.982639,0.982639,0.000365,0.0,0.001516,0.01548,0.461355,0.888666,0.0,0.15766,0.15766,0.15766,0.0,0.0,0.0,False,False,False,0.0,False,False,38.594
128,6.4,0,alert,alert,0.985463,0.985463,0.000303,0.0,0.001855,0.012379,0.327068,0.921612,0.0,0.158965,0.158965,0.158965,0.0,0.0,0.0,False,False,False,0.0,False,False,38.796
129,6.45,0,alert,alert,0.986527,0.986527,0.000261,0.0,0.002025,0.011187,0.146968,0.94298,0.0,0.158871,0.158871,0.158871,0.0,0.0,0.0,False,False,False,0.0,False,False,38.66
130,6.5,0,alert,alert,0.986131,0.986131,0.00024,0.0,0.002224,0.011405,0.067859,0.951592,0.0,0.158159,0.158159,0.158159,0.0,0.0,0.0,False,False,False,0.0,False,False,47.445
131,6.55,0,alert,alert,0.986744,0.986744,0.000212,0.0,0.001865,0.01118,0.048478,0.952155,0.0,0.157306,0.157306,0.157306,0.0,0.0,0.0,False,False,False,0.0,False,False,37.979
132,6.6,0,alert,alert,0.987551,0.987551,0.000197,0.0,0.001618,0.010635,0.04848,0.952493,0.0,0.156467,0.156467,0.156467,0.0,0.0,0.0,False,False,False,0.0,False,False,37.937
