frame_id,timestamp,face_found,ear,ear_left,ear_right,mar,yaw,pitch,roll,nose_offset_x,nose_offset_y,face_ratio,blink_left,blink_right,blink,jaw_open,mouth_close,face_scale,phone_conf,phone_x,phone_y,phone_w,phone_h,phone_fresh
23,1.15,1,0.27027,0.27457,0.26597,0.00531,7.05472,-13.71049,-5.01076,0.06258,0.32466,1.23818,0.1955,0.09749,0.14649,0.00416,0.00113,73.43594,0.0,0.0,0.0,0.0,0.0,0
24,1.2,1,0.29558,0.29686,0.2943,0.00535,7.08474,-13.66678,-5.12139,0.06353,0.32389,1.23611,0.14543,0.06479,0.10511,0.0034,0.0009,73.63065,0.0,0.0,0.0,0.0,0.0,0
25,1.25,1,0.29976,0.29568,0.30384,0.00536,7.15089,-13.65482,-5.12651,0.06545,0.32303,1.23404,0.12667,0.06824,0.09746,0.00273,0.00069,73.90091,0.0,0.0,0.0,0.0,0.0,1
26,1.3,1,0.30096,0.29548,0.30644,0.00527,7.28522,-13.56217,-5.18579,0.06645,0.32362,1.2363,0.11999,0.06866,0.09432,0.00246,0.00067,74.03237,0.0,0.0,0.0,0.0,0.0,0
27,1.35,1,0.30114,0.29503,0.30725,0.0052,7.29518,-13.49228,-5.17318,0.0651,0.32494,1.23361,0.11697,0.06867,0.09282,0.00297,0.00076,74.15321,0.0,0.0,0.0,0.0,0.0,0
28,1.4,1,0.29791,0.29244,0.30338,0.00521,7.02139,-12.86785,-5.04293,0.06402,0.33009,1.23555,0.1232,0.07265,0.09792,0.00373,0.00099,73.88316,0.0,0.0,0.0,0.0,0.0,0
29,1.45,1,0.29531,0.29065,0.29996,0.00552,6.55619,-12.49072,-4.98327,0.05609,0.33283,1.237,0.1291,0.07594,0.10252,0.00449,0.00116,73.85086,0.0,0.0,0.0,0.0,0.0,0
30,1.5,1,0.26957,0.26733,0.2718,0.00585,6.20579,-12.30387,-4.77835,0.05068,0.33534,1.23858,0.17984,0.14628,0.16306,0.00479,0.00128,73.5348,0.0,0.0,0.0,0.0,0.0,1
31,1.55,1,0.18856,0.19306,0.18406,0.00617,6.01757,-12.27785,-4.76686,0.04767,0.33278,1.23076,0.43262,0.38935,0.41099,0.00548,0.00155,73.03313,0.0,0.0,0.0,0.0,0.0,0
32,1.6,1,0.1995,0.20039,0.19862,0.00665,5.71044,-12.29514,-4.66098,0.04095,0.33312,1.22829,0.40066,0.39161,0.39614,0.00539,0.00148,72.85919,0.0,0.0,0.0,0.0,0.0,0
33,1.65,1,0.23661,0.23454,0.23868,0.00677,5.42447,-12.25828,-4.53931,0.03861,0.33411,1.22458,0.27645,0.31015,0.2933,0.0052,0.00129,73.27737,0.0,0.0,0.0,0.0,0.0,0
34,1.7,1,0.28553,0.27808,0.29299,0.00662,5.05369,-12.26648,-3.73576,0.04353,0.33446,1.22359,0.16588,0.1881,0.17699,0.00746,0.00187,73.53418,0.0,0.0,0.0,0.0,0.0,0
35,1.75,1,0.29773,0.29374,0.30172,0.005,4.63659,-12.20928,-3.15032,0.04118,0.33711,1.228,0.14683,0.1509,0.14886,0.00574,0.00164,73.44105,0.0,0.0,0.0,0.0,0.0,1
36,1.8,1,0.30571,0.30282,0.3086,0.00348,4.39782,-12.44012,-2.42451,0.04538,0.33189,1.23453,0.13402,0.11983,0.12693,0.00684,0.00237,73.38034,0.0,0.0,0.0,0.0,0.0,0
37,1.85,1,0.30321,0.30309,0.30334,0.00475,4.17329,-12.64196,-1.97715,0.04535,0.32797,1.23145,0.13622,0.11629,0.12625,0.00588,0.00205,73.79557,0.0,0.0,0.0,0.0,0.0,0
38,1.9,1,0.30714,0.30742,0.30686,0.0053,4.11132,-12.64965,-1.31226,0.04877,0.32999,1.23439,0.13527,0.09616,0.11572,0.00733,0.00259,73.71632,0.0,0.0,0.0,0.0,0.0,0
39,1.95,1,0.3074,0.30903,0.30577,0.00521,3.91221,-12.50114,-0.9408,0.04421,0.33215,1.2379,0.13483,0.0926,0.11371,0.00696,0.00276,73.65954,0.0,0.0,0.0,0.0,0.0,0
40,2.0,1,0.30618,0.30769,0.30467,0.00576,3.90091,-12.47858,-0.63569,0.04478,0.33277,1.23951,0.12589,0.09046,0.10818,0.00673,0.00306,73.58634,0.0,0.0,0.0,0.0,0.0,1
41,2.05,1,0.30731,0.30675,0.30787,0.00571,3.9321,-12.44827,-0.60844,0.04586,0.33068,1.2404,0.11712,0.09097,0.10405,0.0059,0.00284,73.69983,0.0,0.0,0.0,0.0,0.0,0
42,2.1,1,0.30817,0.30772,0.30863,0.00606,3.87392,-12.40122,-0.50544,0.04591,0.33232,1.24328,0.11246,0.08822,0.10034,0.00479,0.00254,73.61433,0.0,0.0,0.0,0.0,0.0,0
43,2.15,1,0.30458,0.30825,0.30092,0.00559,3.85334,-12.39944,-0.58306,0.04626,0.33294,1.24866,0.12464,0.07599,0.10031,0.00414,0.00205,74.07655,0.0,0.0,0.0,0.0,0.0,0
44,2.2,1,0.30625,0.30875,0.30374,0.00516,3.98454,-12.43493,-0.86799,0.05007,0.33242,1.24935,0.1249,0.07659,0.10074,0.00431,0.00206,73.8378,0.0,0.0,0.0,0.0,0.0,0
45,2.25,1,0.30642,0.30809,0.30475,0.00451,4.09149,-12.66278,-1.27036,0.04819,0.3321,1.25639,0.12302,0.07522,0.09912,0.00371,0.00197,73.39828,0.0,0.0,0.0,0.0,0.0,1
46,2.3,1,0.30461,0.30413,0.3051,0.00381,4.10588,-12.83589,-1.43424,0.04934,0.33033,1.25501,0.12319,0.08641,0.1048,0.00344,0.00187,73.3157,0.0,0.0,0.0,0.0,0.0,0
47,2.35,1,0.30693,0.30096,0.31289,0.00269,4.13169,-13.01185,-1.60065,0.05263,0.32896,1.25815,0.13001,0.10248,0.11625,0.00226,0.00138,72.57867,0.0,0.0,0.0,0.0,0.0,0
48,2.4,1,0.30605,0.30015,0.31195,0.00283,4.07828,-13.32316,-1.50412,0.05399,0.32147,1.25594,0.14399,0.11672,0.13035,0.00168,0.00103,72.48199,0.0,0.0,0.0,0.0,0.0,0
49,2.45,1,0.30906,0.30202,0.31609,0.00387,3.96142,-14.38958,-1.26276,0.05112,0.3043,1.24317,0.12438,0.11067,0.11752,0.0015,0.00083,73.23667,0.0,0.0,0.0,0.0,0.0,0
50,2.5,1,0.31242,0.30624,0.31859,0.00444,3.83323,-14.69837,-0.68342,0.05411,0.3072,1.24188,0.13114,0.10561,0.11838,0.00178,0.00103,72.87497,0.0,0.0,0.0,0.0,0.0,1
51,2.55,1,0.31067,0.30559,0.31574,0.00713,3.18936,-14.85389,0.39584,0.04015,0.30903,1.24078,0.11318,0.08778,0.10048,0.00303,0.00168,73.26713,0.0,0.0,0.0,0.0,0.0,0
52,2.6,1,0.31088,0.30597,0.31579,0.01002,3.07154,-14.8572,0.80987,0.0451,0.30996,1.23764,0.11554,0.0883,0.10192,0.00339,0.00177,73.33121,0.0,0.0,0.0,0.0,0.0,0
53,2.65,1,0.30282,0.2975,0.30815,0.01386,2.69079,-14.72772,1.24415,0.04377,0.30607,1.23966,0.12328,0.1057,0.11449,0.00455,0.00237,73.28612,0.0,0.0,0.0,0.0,0.0,0
54,2.7,1,0.29944,0.29059,0.30829,0.02537,2.22154,-14.16074,1.20771,0.03798,0.30858,1.23929,0.11906,0.13877,0.12892,0.00626,0.00293,73.48319,0.0,0.0,0.0,0.0,0.0,0
55,2.75,1,0.29358,0.28843,0.29874,0.02205,1.79767,-13.67269,1.01121,0.03259,0.31774,1.2444,0.13084,0.14856,0.1397,0.00794,0.0042,73.18733,0.0,0.0,0.0,0.0,0.0,1
56,2.8,1,0.29533,0.29219,0.29846,0.01912,1.40426,-13.43238,0.96896,0.02231,0.32383,1.24482,0.137,0.13779,0.13739,0.0069,0.00365,73.31015,0.0,0.0,0.0,0.0,0.0,0
57,2.85,1,0.30267,0.30191,0.30343,0.02209,1.09634,-13.5291,1.05101,0.02022,0.32231,1.2426,0.13144,0.1167,0.12407,0.00609,0.00309,73.45243,0.0,0.0,0.0,0.0,0.0,0
58,2.9,1,0.30572,0.30686,0.30458,0.0263,0.59979,-13.59557,1.30414,0.01273,0.31948,1.24491,0.12811,0.11026,0.11919,0.00724,0.00343,73.57166,0.0,0.0,0.0,0.0,0.0,0
59,2.95,1,0.29145,0.29211,0.29079,0.02262,0.3352,-13.69239,2.57351,0.01338,0.31698,1.23991,0.15358,0.12564,0.13961,0.00713,0.00374,73.77827,0.0,0.0,0.0,0.0,0.0,0
60,3.0,1,0.29737,0.30062,0.29411,0.04052,0.23092,-13.42568,2.92776,0.01354,0.3168,1.2389,0.14201,0.1101,0.12605,0.00562,0.00231,73.69949,0.0,0.0,0.0,0.0,0.0,1
61,3.05,1,0.29462,0.29879,0.29046,0.04459,0.04483,-13.02194,3.6174,0.01622,0.31794,1.23911,0.14789,0.10747,0.12768,0.00633,0.00234,74.00269,0.0,0.0,0.0,0.0,0.0,0
62,3.1,1,0.30136,0.30657,0.29615,0.05725,0.07134,-12.83253,3.67263,0.01425,0.32453,1.23865,0.14853,0.10384,0.12618,0.01063,0.00391,73.61205,0.0,0.0,0.0,0.0,0.0,0
63,3.15,1,0.30051,0.30315,0.29786,0.07213,-0.11035,-12.36244,3.61176,0.01251,0.33343,1.24181,0.13767,0.11463,0.12615,0.01116,0.00319,73.35387,0.0,0.0,0.0,0.0,0.0,0
64,3.2,1,0.29113,0.2939,0.28836,0.06459,-0.1836,-12.11741,3.55614,0.01316,0.33749,1.24455,0.15764,0.13355,0.14559,0.00997,0.00309,73.08204,0.0,0.0,0.0,0.0,0.0,0
65,3.25,1,0.27417,0.27384,0.27451,0.06284,-0.24473,-12.40137,3.69013,0.01069,0.32547,1.24208,0.16741,0.17969,0.17355,0.01027,0.00324,72.96214,0.0,0.0,0.0,0.0,0.0,1
66,3.3,1,0.26825,0.26726,0.26925,0.03348,-0.36576,-12.61789,3.65924,0.0076,0.32401,1.24043,0.17858,0.20993,0.19425,0.00533,0.00221,72.46947,0.0,0.0,0.0,0.0,0.0,0
67,3.35,1,0.26608,0.26374,0.26841,0.01396,-0.66195,-12.75568,3.636,0.00154,0.32651,1.2384,0.18293,0.23019,0.20656,0.00361,0.00176,72.05028,0.0,0.0,0.0,0.0,0.0,0
68,3.4,1,0.26096,0.25973,0.26218,0.01015,-0.82345,-12.94838,3.71025,9e-05,0.31879,1.23451,0.19223,0.23134,0.21178,0.00365,0.0016,72.49624,0.0,0.0,0.0,0.0,0.0,0
69,3.45,1,0.2593,0.25839,0.2602,0.00864,-0.69522,-12.94166,3.94462,0.00624,0.31535,1.23187,0.20137,0.23377,0.21757,0.00262,0.00107,72.98494,0.0,0.0,0.0,0.0,0.0,0
70,3.5,1,0.26304,0.26332,0.26276,0.00837,-0.64819,-12.96809,4.12059,0.00799,0.31338,1.23302,0.20109,0.23754,0.21931,0.00239,0.00104,72.90847,0.0,0.0,0.0,0.0,0.0,1
71,3.55,1,0.23404,0.23169,0.2364,0.00662,-0.8712,-12.47994,4.40163,0.00593,0.32395,1.23589,0.26992,0.32219,0.29605,0.00316,0.00145,71.88169,0.0,0.0,0.0,0.0,0.0,0
72,3.6,1,0.11754,0.13324,0.10184,0.00666,-1.06508,-12.03271,4.32778,0.00366,0.3217,1.22994,0.602,0.50508,0.55354,0.00375,0.00155,73.21605,0.0,0.0,0.0,0.0,0.0,0
73,3.65,1,0.19542,0.20855,0.18229,0.00547,-0.93622,-11.51084,3.94193,0.00639,0.33867,1.2391,0.41081,0.33875,0.37478,0.00365,0.00164,72.64216,0.0,0.0,0.0,0.0,0.0,0
74,3.7,1,0.24578,0.25073,0.24084,0.0054,-0.90564,-11.58651,3.78402,0.00655,0.33788,1.24199,0.23679,0.22599,0.23139,0.00356,0.00159,72.69043,0.0,0.0,0.0,0.0,0.0,0
75,3.75,1,0.27096,0.27626,0.26566,0.00583,-1.04076,-11.9118,3.47255,-0.00127,0.33522,1.23957,0.18071,0.14521,0.16296,0.00477,0.00232,72.53203,0.0,0.0,0.0,0.0,0.0,1
76,3.8,1,0.28575,0.28934,0.28217,0.00621,-0.83118,-12.18557,3.23816,0.00013,0.3347,1.23811,0.14902,0.12686,0.13794,0.00485,0.0023,72.35663,0.0,0.0,0.0,0.0,0.0,0
77,3.85,1,0.29467,0.29513,0.2942,0.00727,-0.13436,-12.26571,2.99892,0.01567,0.3343,1.23863,0.13343,0.11974,0.12659,0.00468,0.00203,72.28191,0.0,0.0,0.0,0.0,0.0,0
78,3.9,1,0.29301,0.29059,0.29542,0.00692,0.36274,-12.37416,2.90349,0.02127,0.33337,1.23852,0.13391,0.13433,0.13412,0.00629,0.00254,72.27014,0.0,0.0,0.0,0.0,0.0,0
79,3.95,1,0.29005,0.28576,0.29435,0.00524,0.93354,-12.37987,2.62299,0.02928,0.32882,1.23794,0.14615,0.1612,0.15368,0.0052,0.00213,72.59943,0.0,0.0,0.0,0.0,0.0,0
80,4.0,1,0.29168,0.28925,0.2941,0.00524,1.2219,-12.49,2.41042,0.03044,0.32643,1.23357,0.14586,0.1462,0.14603,0.00527,0.0022,72.70487,0.0,0.0,0.0,0.0,0.0,1
81,4.05,1,0.28587,0.2801,0.29164,0.007,1.63002,-12.82095,1.99102,0.03282,0.31909,1.22522,0.13905,0.17139,0.15522,0.00435,0.00183,73.13181,0.0,0.0,0.0,0.0,0.0,0
82,4.1,1,0.28717,0.28097,0.29336,0.0111,2.11857,-13.49729,1.75275,0.03352,0.31033,1.22294,0.13508,0.18221,0.15864,0.00453,0.00206,72.71515,0.0,0.0,0.0,0.0,0.0,0
83,4.15,1,0.27346,0.27005,0.27686,0.01321,2.60101,-14.10525,1.32885,0.03817,0.3,1.22742,0.1556,0.21485,0.18523,0.00374,0.0018,72.56727,0.0,0.0,0.0,0.0,0.0,0
84,4.2,1,0.26832,0.26624,0.27041,0.01336,2.77548,-14.37472,0.61896,0.03589,0.29587,1.2243,0.16472,0.23021,0.19746,0.00363,0.00169,72.60427,0.0,0.0,0.0,0.0,0.0,0
85,4.25,1,0.26551,0.26591,0.26511,0.01712,2.94161,-14.54282,0.171,0.03793,0.29292,1.22667,0.18068,0.22524,0.20296,0.00439,0.00193,72.76668,0.0,0.0,0.0,0.0,0.0,1
86,4.3,1,0.26576,0.2631,0.26841,0.02366,3.36753,-14.2757,-0.56004,0.03668,0.30486,1.23067,0.18573,0.21946,0.2026,0.00746,0.00363,71.66788,0.0,0.0,0.0,0.0,0.0,0
87,4.35,1,0.27653,0.28094,0.27213,0.03604,3.54218,-14.20122,-1.07604,0.03761,0.30365,1.22135,0.17994,0.16206,0.171,0.00805,0.00344,72.49586,0.0,0.0,0.0,0.0,0.0,0
88,4.4,1,0.2858,0.29107,0.28053,0.04117,3.72119,-14.09092,-1.23519,0.03901,0.30413,1.22096,0.16677,0.14238,0.15457,0.00693,0.00285,72.89562,0.0,0.0,0.0,0.0,0.0,0
89,4.45,1,0.29061,0.29558,0.28564,0.04243,3.8742,-14.15412,-1.26229,0.04059,0.30246,1.22197,0.16128,0.12842,0.14485,0.00723,0.00292,73.33551,0.0,0.0,0.0,0.0,0.0,0
90,4.5,1,0.29512,0.29798,0.29225,0.04748,3.86709,-14.13372,-1.08863,0.042,0.30283,1.22375,0.14882,0.12553,0.13717,0.00829,0.00313,73.28328,0.0,0.0,0.0,0.0,0.0,1
91,4.55,1,0.29486,0.29664,0.29308,0.05613,3.87376,-14.17981,-1.08936,0.04294,0.30228,1.22286,0.14873,0.12957,0.13915,0.00901,0.00309,73.21565,0.0,0.0,0.0,0.0,0.0,0
92,4.6,1,0.2954,0.29639,0.2944,0.07611,3.81513,-14.18521,-1.08558,0.03994,0.30225,1.2248,0.14449,0.13025,0.13737,0.01264,0.00352,73.11494,0.0,0.0,0.0,0.0,0.0,0
93,4.65,1,0.296,0.29544,0.29657,0.09047,3.80591,-14.33299,-1.09032,0.04029,0.30218,1.22526,0.137,0.13131,0.13415,0.01803,0.00465,72.9598,0.0,0.0,0.0,0.0,0.0,0
94,4.7,1,0.29599,0.29534,0.29664,0.09646,3.80096,-14.35053,-1.03079,0.04105,0.3019,1.22716,0.13742,0.12826,0.13284,0.0212,0.00527,72.89279,0.0,0.0,0.0,0.0,0.0,0
95,4.75,1,0.297,0.29578,0.29821,0.11256,3.78093,-14.36372,-0.95872,0.04095,0.3012,1.22634,0.13921,0.1257,0.13246,0.02767,0.00575,72.88204,0.0,0.0,0.0,0.0,0.0,1
96,4.8,1,0.29758,0.29752,0.29764,0.10942,3.7785,-14.22792,-1.031,0.04091,0.30097,1.22684,0.13786,0.11746,0.12766,0.02483,0.00528,72.98802,0.0,0.0,0.0,0.0,0.0,0
97,4.85,1,0.29703,0.29738,0.29667,0.09425,3.87857,-13.9445,-1.12916,0.04252,0.30361,1.22665,0.13769,0.11915,0.12842,0.01744,0.00438,73.08544,0.0,0.0,0.0,0.0,0.0,0
98,4.9,1,0.26911,0.27068,0.26754,0.07267,4.09744,-13.74229,-1.37156,0.04399,0.30585,1.22347,0.19583,0.2149,0.20536,0.01042,0.00321,72.95159,0.0,0.0,0.0,0.0,0.0,0
99,4.95,1,0.18018,0.17539,0.18496,0.06518,4.28051,-13.36722,-1.17672,0.05031,0.31286,1.22224,0.4104,0.44428,0.42734,0.0116,0.00387,71.77555,0.0,0.0,0.0,0.0,0.0,0
100,5.0,1,0.0203,0.01076,0.02984,0.04409,4.3764,-13.71137,-0.83827,0.04782,0.28203,1.21447,0.84143,0.75381,0.79762,0.00781,0.0031,73.67165,0.0,0.0,0.0,0.0,0.0,1
101,5.05,1,0.02488,0.0121,0.03767,0.03398,4.15513,-13.90012,-0.30466,0.04426,0.27059,1.21515,0.85158,0.77135,0.81146,0.00643,0.00243,74.48395,0.0,0.0,0.0,0.0,0.0,0
102,5.1,1,0.02946,0.02069,0.03823,0.02557,3.72388,-14.20532,0.18921,0.04076,0.26554,1.20732,0.85639,0.78638,0.82138,0.00507,0.00187,75.77312,0.0,0.0,0.0,0.0,0.0,0
103,5.15,1,0.0247,0.02842,0.02098,0.01906,3.50517,-13.92576,0.67151,0.04344,0.27731,1.20697,0.82479,0.70856,0.76668,0.00493,0.00184,74.74745,0.0,0.0,0.0,0.0,0.0,0
104,5.2,1,0.17217,0.1599,0.18443,0.01971,3.2064,-13.71254,0.96733,0.03817,0.30007,1.20793,0.36729,0.46727,0.41728,0.00746,0.00322,71.9478,0.0,0.0,0.0,0.0,0.0,0
105,5.25,1,0.24619,0.23443,0.25794,0.0388,2.92279,-13.431,1.27854,0.03773,0.30314,1.21371,0.19518,0.28903,0.24211,0.0057,0.00216,72.50124,0.0,0.0,0.0,0.0,0.0,1
106,5.3,1,0.28387,0.27748,0.29025,0.02878,2.37022,-12.88461,1.49297,0.0338,0.30854,1.21859,0.13556,0.17197,0.15377,0.00538,0.00217,72.73401,0.0,0.0,0.0,0.0,0.0,0
107,5.35,1,0.28883,0.28472,0.29294,0.02225,2.18011,-12.84173,1.53083,0.03311,0.3106,1.22092,0.13989,0.15649,0.14819,0.00472,0.00192,72.87242,0.0,0.0,0.0,0.0,0.0,0
108,5.4,1,0.28164,0.26911,0.29417,0.00913,2.38304,-13.13648,1.30066,0.03721,0.30453,1.21628,0.12537,0.18963,0.1575,0.00379,0.00135,73.29977,0.0,0.0,0.0,0.0,0.0,0
109,5.45,1,0.24123,0.23623,0.24624,0.0027,2.73744,-13.55188,1.00261,0.03489,0.30533,1.21581,0.21497,0.27813,0.24655,0.00345,0.00152,71.62899,0.0,0.0,0.0,0.0,0.0,0
110,5.5,1,0.21192,0.21838,0.20547,0.00376,3.98282,-13.74756,-0.22697,0.04125,0.30695,1.2177,0.33382,0.3392,0.33651,0.00374,0.00181,70.12669,0.0,0.0,0.0,0.0,0.0,1
111,5.55,1,0.19283,0.20343,0.18223,0.00428,4.88284,-13.77981,-0.8252,0.04577,0.30706,1.21881,0.38776,0.38462,0.38619,0.00401,0.00185,69.82692,0.0,0.0,0.0,0.0,0.0,0
112,5.6,1,0.20862,0.2123,0.20493,0.00398,6.3654,-13.63377,-1.60133,0.06922,0.30492,1.21883,0.34634,0.36902,0.35768,0.00362,0.00146,70.65909,0.0,0.0,0.0,0.0,0.0,0
113,5.65,1,0.22331,0.23557,0.21105,0.00475,7.18322,-13.74292,-1.90585,0.07508,0.30734,1.22539,0.3553,0.30783,0.33156,0.0027,0.00096,71.11221,0.0,0.0,0.0,0.0,0.0,0
114,5.7,1,0.25086,0.26595,0.23577,0.00352,7.53134,-13.37556,-2.40846,0.08575,0.31169,1.22627,0.29073,0.18684,0.23878,0.00375,0.00113,71.85361,0.0,0.0,0.0,0.0,0.0,0
115,5.75,1,0.26924,0.28163,0.25684,0.00478,7.32056,-13.38103,-2.66916,0.07559,0.31433,1.22487,0.23755,0.12875,0.18315,0.00286,0.00082,71.89534,0.0,0.0,0.0,0.0,0.0,1
116,5.8,1,0.27313,0.28435,0.26191,0.00516,7.02161,-13.3531,-2.77365,0.06839,0.31418,1.22204,0.21811,0.11444,0.16628,0.00347,0.00096,72.46467,0.0,0.0,0.0,0.0,0.0,0
117,5.85,1,0.27876,0.28638,0.27115,0.00556,6.7786,-13.39083,-2.93971,0.05667,0.3157,1.21804,0.20412,0.12049,0.16231,0.00408,0.00111,72.25644,0.0,0.0,0.0,0.0,0.0,0
118,5.9,1,0.27835,0.28547,0.27122,0.00546,6.80038,-13.29662,-2.99077,0.0616,0.3166,1.21688,0.19378,0.11247,0.15312,0.00416,0.00105,72.51229,0.0,0.0,0.0,0.0,0.0,0
119,5.95,1,0.28147,0.28746,0.27549,0.00529,6.73971,-13.24406,-3.0428,0.0615,0.31729,1.21672,0.18526,0.11218,0.14872,0.00323,0.00085,72.51183,0.0,0.0,0.0,0.0,0.0,0
120,6.0,1,0.28367,0.28853,0.27881,0.00559,6.8345,-13.30432,-3.10536,0.06509,0.31679,1.22315,0.17674,0.10641,0.14158,0.00311,0.00088,72.67239,0.0,0.0,0.0,0.0,0.0,1
121,6.05,1,0.28334,0.28581,0.28087,0.00556,6.83122,-13.28382,-3.22274,0.06478,0.31731,1.22115,0.18084,0.10917,0.145,0.00262,0.00072,73.08165,0.0,0.0,0.0,0.0,0.0,0
122,6.1,1,0.24008,0.24512,0.23503,0.00561,6.9975,-13.03153,-3.40737,0.06854,0.32521,1.22411,0.29512,0.23259,0.26385,0.00416,0.00134,71.79046,0.0,0.0,0.0,0.0,0.0,0
